Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
01/02/07,21:20:00,1.512,0.082,237.45,6.4,0,0,17
01/02/07,21:21:00,1.58,0.148,237.78,6.6,0,0,17
01/02/07,21:22:00,1.62,0.21,237.55,6.8,0,0,18
01/02/07,21:23:00,1.624,0.214,238.42,6.8,0,0,17
01/02/07,21:24:00,1.636,0.22,239.44,6.8,0,0,18
01/02/07,21:25:00,1.626,0.216,238.84,6.8,0,0,17
01/02/07,21:26:00,1.62,0.216,238.52,6.8,0,0,18
01/02/07,21:27:00,1.616,0.214,238.38,6.8,0,0,17
01/02/07,21:28:00,1.58,0.162,238.5,6.6,0,0,17
01/02/07,21:29:00,1.666,0.114,238.79,7,0,0,18
01/02/07,21:30:00,1.69,0.118,239.76,7,0,0,17
01/02/07,21:31:00,1.678,0.12,240.02,7,0,0,18
01/02/07,21:32:00,1.578,0.122,239.82,6.6,0,0,18
01/02/07,21:33:00,1.494,0.122,239.62,6.2,0,0,17
01/02/07,21:34:00,1.494,0.122,239.67,6.2,0,0,18
01/02/07,21:35:00,1.49,0.122,239.79,6.2,0,0,18
01/02/07,21:36:00,1.486,0.122,239.59,6.2,0,0,17
01/02/07,21:37:00,1.422,0,239.59,5.8,0,0,18
01/02/07,21:38:00,1.392,0,239.39,5.8,0,0,17
01/02/07,21:39:00,1.384,0,238.79,5.8,0,0,18
01/02/07,21:40:00,1.386,0,239,5.8,0,0,17
01/02/07,21:41:00,1.384,0,238.68,5.8,0,0,18
01/02/07,21:42:00,1.388,0,239.02,5.8,0,0,17
01/02/07,21:43:00,1.4,0,239.46,5.8,0,0,18
01/02/07,21:44:00,1.396,0,239.13,5.8,0,0,17
01/02/07,21:45:00,1.496,0,238.62,6.2,0,0,18
01/02/07,21:46:00,1.542,0,239.13,6.4,0,0,17
01/02/07,21:47:00,1.46,0,239,6,0,0,18
01/02/07,21:48:00,1.562,0,238.13,6.6,0,0,17
01/02/07,21:49:00,2.484,0,238.04,10.4,0,0,18
01/02/07,21:50:00,1.87,0,239.1,7.8,0,0,17
01/02/07,21:51:00,1.716,0,239.07,7,0,0,18
01/02/07,21:52:00,1.712,0,238.79,7,0,0,17
01/02/07,21:53:00,1.71,0,238.66,7,0,0,18
01/02/07,21:54:00,1.702,0,238.14,7,0,0,17
01/02/07,21:55:00,1.706,0,238.4,7,0,0,17
01/02/07,21:56:00,1.712,0,238.76,7,0,0,18
01/02/07,21:57:00,1.728,0,239.86,7.2,0,0,17
01/02/07,21:58:00,1.738,0.08,239.58,7.2,0,0,18
01/02/07,21:59:00,1.542,0.092,239.71,6.4,0,0,18
01/02/07,22:00:00,1.542,0.092,239.63,6.4,0,0,17
01/02/07,22:01:00,1.648,0.208,239.36,6.8,0,0,18
01/02/07,22:02:00,1.658,0.23,240.9,6.8,0,0,18
01/02/07,22:03:00,1.658,0.234,241.44,6.8,0,0,17
01/02/07,22:04:00,1.65,0.23,240.99,6.8,0,0,18
01/02/07,22:05:00,1.638,0.226,240.27,6.8,0,0,18
01/02/07,22:06:00,1.622,0.22,239.11,6.8,0,0,17
01/02/07,22:07:00,1.618,0.218,239.07,6.8,0,0,18
01/02/07,22:08:00,1.622,0.22,239.37,6.8,0,0,18
01/02/07,22:09:00,1.582,0.224,239.86,6.6,0,0,17
01/02/07,22:10:00,1.53,0.228,240.69,6.4,0,0,18
01/02/07,22:11:00,1.496,0.18,241.04,6.2,0,0,18
01/02/07,22:12:00,1.462,0.126,240.78,6,0,0,17
01/02/07,22:13:00,1.472,0.126,240.49,6,0,0,18
01/02/07,22:14:00,1.504,0.122,239.91,6.2,0,0,18
01/02/07,22:15:00,1.452,0.124,240.18,6,0,0,17
01/02/07,22:16:00,1.446,0.118,240,6,0,0,18
01/02/07,22:17:00,1.356,0,239.79,5.6,0,0,18
01/02/07,22:18:00,1.364,0,240.54,5.6,0,0,17
01/02/07,22:19:00,1.36,0,240.27,5.6,0,0,18
01/02/07,22:20:00,1.362,0,240.37,5.6,0,0,18
01/02/07,22:21:00,1.36,0,240.3,5.6,0,0,18
01/02/07,22:22:00,1.372,0,241.35,5.6,0,0,17
01/02/07,22:23:00,1.392,0,243.03,5.6,0,0,18
01/02/07,22:24:00,1.392,0,243.17,5.6,0,0,19
01/02/07,22:25:00,1.4,0,243.82,5.6,0,0,18
01/02/07,22:26:00,1.404,0,244.23,5.6,0,0,18
01/02/07,22:27:00,1.406,0,244.34,5.6,0,0,18
01/02/07,22:28:00,1.466,0,244.43,6,0,0,19
01/02/07,22:29:00,1.452,0,244.47,5.8,0,0,18
01/02/07,22:30:00,1.402,0,244.04,5.6,0,0,18
01/02/07,22:31:00,1.39,0,242.97,5.6,0,0,18
01/02/07,22:32:00,1.396,0,243.46,5.6,0,0,18
01/02/07,22:33:00,1.4,0,243.81,5.6,0,0,19
01/02/07,22:34:00,1.4,0,243.75,5.6,0,0,18
01/02/07,22:35:00,1.396,0,243.46,5.6,0,0,18
01/02/07,22:36:00,1.396,0,243.5,5.6,0,0,18
01/02/07,22:37:00,1.398,0,243.6,5.6,0,0,18
01/02/07,22:38:00,1.422,0,243.71,5.8,0,0,18
01/02/07,22:39:00,1.48,0.126,243.39,6,0,1,19
01/02/07,22:40:00,1.494,0.136,243.09,6.2,0,1,18
01/02/07,22:41:00,1.608,0.276,242.89,6.6,0,1,18
01/02/07,22:42:00,1.662,0.37,243.24,7,0,2,18
01/02/07,22:43:00,1.666,0.374,243.83,7,0,1,18
01/02/07,22:44:00,1.668,0.376,244.09,7,0,2,18
01/02/07,22:45:00,1.7,0.374,244.13,7,0,1,19
01/02/07,22:46:00,1.66,0.374,243.88,6.8,0,2,18
01/02/07,22:47:00,1.656,0.372,243.65,6.8,0,1,18
01/02/07,22:48:00,1.628,0.366,243.26,6.8,0,1,18
01/02/07,22:49:00,1.566,0.35,243.49,6.6,0,2,18
01/02/07,22:50:00,1.558,0.348,243.03,6.4,0,1,18
01/02/07,22:51:00,1.558,0.348,243.26,6.4,0,2,18
01/02/07,22:52:00,1.554,0.348,243.06,6.4,0,1,18
01/02/07,22:53:00,1.552,0.346,243,6.4,0,1,19
01/02/07,22:54:00,1.528,0.312,243.15,6.4,0,2,18
01/02/07,22:55:00,1.484,0.244,243.35,6.2,0,1,18
01/02/07,22:56:00,1.458,0.204,243.5,6,0,1,18
01/02/07,22:57:00,1.398,0.108,244.09,5.6,0,1,18
01/02/07,22:58:00,1.4,0.11,244.42,5.6,0,2,18
01/02/07,22:59:00,1.396,0.108,243.97,5.6,0,1,19
01/02/07,23:00:00,1.392,0.108,243.76,5.6,0,1,18
01/02/07,23:01:00,1.396,0.112,244.14,5.6,0,1,18
01/02/07,23:02:00,1.382,0.106,242.93,5.6,0,2,18
01/02/07,23:03:00,1.382,0.106,242.88,5.6,0,1,18
01/02/07,23:04:00,1.384,0.106,243.05,5.6,0,1,18
01/02/07,23:05:00,1.386,0.106,243.4,5.6,0,1,18
01/02/07,23:06:00,1.392,0.11,243.92,5.6,0,1,19
01/02/07,23:07:00,1.4,0.114,244.74,5.6,0,2,18
01/02/07,23:08:00,1.406,0.116,245.23,5.6,0,1,18
01/02/07,23:09:00,1.412,0.118,245.73,5.6,0,1,19
01/02/07,23:10:00,1.376,0.06,245.36,5.6,0,1,18
01/02/07,23:11:00,1.338,0,245.51,5.4,0,0,19
01/02/07,23:12:00,1.336,0,245.29,5.4,0,0,18
01/02/07,23:13:00,1.332,0,244.99,5.4,0,0,18
01/02/07,23:14:00,1.328,0,244.54,5.4,0,0,19
01/02/07,23:15:00,1.326,0,244.34,5.4,0,0,18
01/02/07,23:16:00,1.324,0,244.17,5.4,0,0,18
01/02/07,23:17:00,1.328,0,244.47,5.4,0,0,19
01/02/07,23:18:00,1.328,0,244.51,5.4,0,0,18
01/02/07,23:19:00,1.31,0,242.96,5.4,0,0,18
01/02/07,23:20:00,1.312,0,243.08,5.4,0,0,18
01/02/07,23:21:00,1.42,0.108,242.37,5.8,0,0,18
01/02/07,23:22:00,1.408,0.112,241.93,5.8,0,0,18
01/02/07,23:23:00,1.408,0.114,242.29,5.8,0,0,18
01/02/07,23:24:00,1.404,0.112,242.07,5.8,0,0,18
01/02/07,23:25:00,1.454,0.164,241.61,6,0,0,18
01/02/07,23:26:00,1.47,0.212,241.47,6,0,0,18
01/02/07,23:27:00,1.47,0.212,241.44,6,0,0,17
01/02/07,23:28:00,1.472,0.214,241.77,6,0,0,18
01/02/07,23:29:00,1.468,0.214,241.55,6,0,0,18
01/02/07,23:30:00,1.472,0.218,242.25,6,0,0,18
01/02/07,23:31:00,1.464,0.214,241.55,6,0,0,18
01/02/07,23:32:00,1.46,0.214,241.51,6,0,0,18
01/02/07,23:33:00,1.456,0.212,241.19,6,0,0,18
01/02/07,23:34:00,1.456,0.214,241.38,6,0,0,18
01/02/07,23:35:00,1.456,0.214,241.42,6,0,0,17
01/02/07,23:36:00,1.41,0.152,241.13,5.8,0,0,18
01/02/07,23:37:00,1.344,0,241.96,5.4,0,0,18
01/02/07,23:38:00,1.304,0,242.2,5.4,0,0,18
01/02/07,23:39:00,1.31,0,242.87,5.4,0,0,18
01/02/07,23:40:00,1.316,0,243.35,5.4,0,0,18
01/02/07,23:41:00,1.31,0,242.87,5.4,0,0,18
01/02/07,23:42:00,1.312,0,243.03,5.4,0,0,18
01/02/07,23:43:00,1.314,0,243.19,5.4,0,0,19
01/02/07,23:44:00,1.35,0,243.25,5.4,0,0,18
01/02/07,23:45:00,1.494,0,242.58,6,0,0,18
01/02/07,23:46:00,1.388,0,242.46,5.6,0,0,18
01/02/07,23:47:00,1.442,0,242.35,5.8,0,0,18
01/02/07,23:48:00,1.48,0,242.33,6,0,0,18
01/02/07,23:49:00,1.422,0,242.58,5.8,0,0,18
01/02/07,23:50:00,1.314,0,242.81,5.4,0,0,18
01/02/07,23:51:00,1.318,0,243.27,5.4,0,0,18
01/02/07,23:52:00,1.328,0,244.07,5.4,0,0,18
01/02/07,23:53:00,1.326,0,243.92,5.4,0,0,18
01/02/07,23:54:00,1.326,0,243.97,5.4,0,0,18
01/02/07,23:55:00,1.318,0,243.2,5.4,0,0,18
01/02/07,23:56:00,1.316,0,243.04,5.4,0,0,19
01/02/07,23:57:00,1.316,0,243.07,5.4,0,0,18
01/02/07,23:58:00,1.32,0,243.26,5.4,0,0,18
01/02/07,23:59:00,1.32,0,243.28,5.4,0,0,18
02/02/07,0:00:00,1.314,0,242.77,5.4,0,0,18
02/02/07,0:01:00,1.41,0.088,242.54,5.8,0,0,18
02/02/07,0:02:00,1.416,0.114,242.22,5.8,0,0,18
02/02/07,0:03:00,1.412,0.114,242.16,5.8,0,0,18
02/02/07,0:04:00,1.41,0.114,242.06,5.8,0,0,18
02/02/07,0:05:00,1.4,0.11,241.39,5.8,0,0,18
02/02/07,0:06:00,1.412,0.116,242.54,5.8,0,0,18
02/02/07,0:07:00,1.418,0.12,243.34,5.8,0,0,18
02/02/07,0:08:00,1.418,0.12,243.4,5.8,0,0,18
02/02/07,0:09:00,1.48,0.186,243.17,6,0,0,18
02/02/07,0:10:00,1.484,0.222,242.71,6.2,0,0,18
02/02/07,0:11:00,1.484,0.222,242.74,6.2,0,0,18
02/02/07,0:12:00,1.482,0.22,242.71,6,0,0,18
02/02/07,0:13:00,1.484,0.222,243.07,6.2,0,0,18
02/02/07,0:14:00,1.484,0.222,243.08,6,0,0,18
02/02/07,0:15:00,1.48,0.222,243.02,6,0,0,18
02/02/07,0:16:00,1.43,0.154,242.8,5.8,0,0,18
02/02/07,0:17:00,1.378,0.084,242.43,5.6,0,0,18
02/02/07,0:18:00,1.38,0.084,242.77,5.6,0,0,18
02/02/07,0:19:00,1.38,0.084,242.75,5.6,0,0,18
02/02/07,0:20:00,1.37,0.076,242.36,5.6,0,0,18
02/02/07,0:21:00,1.308,0,242.49,5.4,0,0,18
02/02/07,0:22:00,1.308,0,242.47,5.4,0,0,18
02/02/07,0:23:00,1.308,0,242.37,5.4,0,0,18
02/02/07,0:24:00,1.302,0,241.93,5.4,0,0,18
02/02/07,0:25:00,1.168,0,242.11,5,0,0,17
02/02/07,0:26:00,0.228,0,243.67,1,0,0,0
02/02/07,0:27:00,0.228,0,243.96,1,0,0,0
02/02/07,0:28:00,0.23,0,244.93,1,0,0,0
02/02/07,0:29:00,0.23,0,244.9,1,0,0,0
02/02/07,0:30:00,0.228,0,244.56,1,0,0,0
02/02/07,0:31:00,0.228,0,244.16,1,0,0,0
02/02/07,0:32:00,0.228,0,243.81,1,0,0,0
02/02/07,0:33:00,0.228,0,244.16,1,0,0,0
02/02/07,0:34:00,0.23,0,244.78,1,0,0,0
02/02/07,0:35:00,0.23,0,244.71,1,0,0,0
02/02/07,0:36:00,0.228,0,244.46,1,0,0,0
02/02/07,0:37:00,0.226,0,243.65,1,0,0,0
02/02/07,0:38:00,0.226,0,243.13,1,0,0,0
02/02/07,0:39:00,0.226,0,243.17,1,0,0,0
02/02/07,0:40:00,0.224,0,242.42,1,0,0,0
02/02/07,0:41:00,0.31,0.078,241.84,1.4,0,0,0
02/02/07,0:42:00,0.332,0.118,241.41,1.4,0,0,0
02/02/07,0:43:00,0.33,0.122,242.38,1.4,0,0,0
02/02/07,0:44:00,0.33,0.122,242.38,1.4,0,0,0
02/02/07,0:45:00,0.328,0.124,242.27,1.4,0,0,0
02/02/07,0:46:00,0.326,0.124,242.33,1.4,0,0,0
02/02/07,0:47:00,0.326,0.124,242.76,1.4,0,0,0
02/02/07,0:48:00,0.324,0.122,242.32,1.4,0,0,0
02/02/07,0:49:00,0.322,0.122,242.16,1.4,0,0,0
02/02/07,0:50:00,0.322,0.124,242.37,1.4,0,0,0
02/02/07,0:51:00,0.322,0.128,243.12,1.4,0,0,0
02/02/07,0:52:00,0.32,0.126,242.94,1.4,0,0,0
02/02/07,0:53:00,0.384,0.19,242.6,1.8,0,0,0
02/02/07,0:54:00,0.394,0.226,241.72,1.8,0,0,0
02/02/07,0:55:00,0.394,0.224,241.74,1.8,0,0,0
02/02/07,0:56:00,0.334,0.14,241.9,1.4,0,0,0
02/02/07,0:57:00,0.3,0.092,242.28,1.2,0,0,0
02/02/07,0:58:00,0.3,0.094,242.52,1.2,0,0,0
02/02/07,0:59:00,0.296,0.092,241.91,1.2,0,0,0
02/02/07,1:00:00,0.39,0.214,241.98,1.8,0,0,0
02/02/07,1:01:00,0.378,0.216,241.96,1.8,0,1,0
02/02/07,1:02:00,0.376,0.218,242.1,1.8,0,2,0
02/02/07,1:03:00,0.376,0.216,242.04,1.8,0,1,0
02/02/07,1:04:00,0.34,0.16,241.94,1.6,0,1,0
02/02/07,1:05:00,0.306,0.108,241.48,1.4,0,2,0
02/02/07,1:06:00,0.306,0.108,241.59,1.4,0,1,0
02/02/07,1:07:00,0.306,0.108,241.51,1.4,0,2,0
02/02/07,1:08:00,0.306,0.108,241.74,1.4,0,1,0
02/02/07,1:09:00,0.306,0.112,242.43,1.4,0,1,0
02/02/07,1:10:00,0.308,0.114,242.92,1.4,0,2,0
02/02/07,1:11:00,0.306,0.112,242.71,1.4,0,1,0
02/02/07,1:12:00,0.306,0.112,242.68,1.4,0,1,0
02/02/07,1:13:00,0.308,0.12,244.08,1.4,0,2,0
02/02/07,1:14:00,0.306,0.12,244.06,1.4,0,1,0
02/02/07,1:15:00,0.306,0.118,243.98,1.4,0,1,0
02/02/07,1:16:00,0.304,0.118,243.67,1.4,0,2,0
02/02/07,1:17:00,0.302,0.116,243.38,1.4,0,1,0
02/02/07,1:18:00,0.3,0.112,242.75,1.2,0,1,0
02/02/07,1:19:00,0.3,0.112,242.74,1.2,0,2,0
02/02/07,1:20:00,0.296,0.108,241.4,1.2,0,1,0
02/02/07,1:21:00,0.372,0.186,241.41,1.8,0,1,0
02/02/07,1:22:00,0.406,0.242,241.47,2,0,1,0
02/02/07,1:23:00,0.4,0.24,241.09,1.8,0,1,0
02/02/07,1:24:00,0.4,0.244,241.63,1.8,0,2,0
02/02/07,1:25:00,0.398,0.242,241.52,1.8,0,1,0
02/02/07,1:26:00,0.396,0.242,241.57,1.8,0,1,0
02/02/07,1:27:00,0.394,0.242,241.42,1.8,0,1,0
02/02/07,1:28:00,0.392,0.244,241.69,1.8,0,1,0
02/02/07,1:29:00,0.39,0.242,241.49,1.8,0,2,0
02/02/07,1:30:00,0.388,0.242,241.41,1.8,0,1,0
02/02/07,1:31:00,0.358,0.188,241.43,1.6,0,1,0
02/02/07,1:32:00,0.318,0.122,241.82,1.4,0,0,0
02/02/07,1:33:00,0.316,0.122,241.82,1.4,0,0,0
02/02/07,1:34:00,0.318,0.122,242.19,1.4,0,0,0
02/02/07,1:35:00,0.318,0.124,242.58,1.4,0,0,0
02/02/07,1:36:00,0.254,0,242.62,1,0,0,0
02/02/07,1:37:00,0.222,0,241.76,1,0,0,0
02/02/07,1:38:00,0.312,0.086,241.29,1.4,0,0,0
02/02/07,1:39:00,0.298,0.09,241.47,1.2,0,0,0
02/02/07,1:40:00,0.3,0.09,241.57,1.2,0,0,0
02/02/07,1:41:00,0.3,0.092,241.95,1.2,0,0,0
02/02/07,1:42:00,0.298,0.092,241.81,1.2,0,0,0
02/02/07,1:43:00,0.296,0.09,241.83,1.2,0,0,0
02/02/07,1:44:00,0.296,0.092,242.27,1.2,0,0,0
02/02/07,1:45:00,0.296,0.094,242.56,1.2,0,0,0
02/02/07,1:46:00,0.294,0.094,242.74,1.2,0,0,0
02/02/07,1:47:00,0.294,0.096,243.06,1.2,0,0,0
02/02/07,1:48:00,0.272,0.062,243.21,1.2,0,0,0
02/02/07,1:49:00,0.224,0,243.08,1,0,0,0
02/02/07,1:50:00,0.224,0,242.61,1,0,0,0
02/02/07,1:51:00,0.224,0,242.35,1,0,0,0
02/02/07,1:52:00,0.222,0,242.05,1,0,0,0
02/02/07,1:53:00,0.222,0,241.82,1,0,0,0
02/02/07,1:54:00,0.224,0,242.44,1,0,0,0
02/02/07,1:55:00,0.224,0,242.4,1,0,0,0
02/02/07,1:56:00,0.222,0,242.07,1,0,0,0
02/02/07,1:57:00,0.22,0,240.97,1,0,0,0
02/02/07,1:58:00,0.22,0,241.3,1,0,0,0
02/02/07,1:59:00,0.22,0,240.92,1,0,0,0
02/02/07,2:00:00,0.22,0,241.16,1,0,0,0
02/02/07,2:01:00,0.262,0,242.71,1.2,0,0,0
02/02/07,2:02:00,0.338,0.13,243.46,1.4,0,0,0
02/02/07,2:03:00,0.334,0.132,243.88,1.4,0,0,0
02/02/07,2:04:00,0.332,0.13,243.73,1.4,0,0,0
02/02/07,2:05:00,0.33,0.13,243.46,1.4,0,0,0
02/02/07,2:06:00,0.328,0.13,243.53,1.4,0,0,0
02/02/07,2:07:00,0.326,0.128,243.19,1.4,0,0,0
02/02/07,2:08:00,0.326,0.128,243.14,1.4,0,0,0
02/02/07,2:09:00,0.324,0.13,243.52,1.4,0,0,0
02/02/07,2:10:00,0.324,0.134,244.22,1.4,0,0,0
02/02/07,2:11:00,0.324,0.132,243.85,1.4,0,0,0
02/02/07,2:12:00,0.322,0.13,243.56,1.4,0,0,0
02/02/07,2:13:00,0.322,0.132,244.14,1.4,0,0,0
02/02/07,2:14:00,0.322,0.132,244.16,1.4,0,0,0
02/02/07,2:15:00,0.322,0.132,243.91,1.4,0,0,0
02/02/07,2:16:00,0.278,0.07,243.78,1.2,0,0,0
02/02/07,2:17:00,0.226,0,244.25,1,0,0,0
02/02/07,2:18:00,0.23,0,245.38,1,0,0,0
02/02/07,2:19:00,0.23,0,246.1,1,0,0,0
02/02/07,2:20:00,0.232,0,246.57,1,0,0,0
02/02/07,2:21:00,0.232,0,246.39,1,0,0,0
02/02/07,2:22:00,0.306,0.084,245.73,1.4,0,0,0
02/02/07,2:23:00,0.306,0.106,245.24,1.4,0,0,0
02/02/07,2:24:00,0.306,0.106,245.16,1.4,0,0,0
02/02/07,2:25:00,0.306,0.106,244.96,1.2,0,0,0
02/02/07,2:26:00,0.306,0.106,245.06,1.4,0,0,0
02/02/07,2:27:00,0.304,0.106,245.08,1.2,0,0,0
02/02/07,2:28:00,0.302,0.104,244.64,1.2,0,0,0
02/02/07,2:29:00,0.3,0.102,244.23,1.2,0,0,0
02/02/07,2:30:00,0.298,0.102,244.34,1.2,0,0,0
02/02/07,2:31:00,0.3,0.104,244.77,1.2,0,0,0
02/02/07,2:32:00,0.274,0.066,245.35,1.2,0,0,0
02/02/07,2:33:00,0.228,0,244.94,1,0,0,0
02/02/07,2:34:00,0.226,0,243.89,1,0,0,0
02/02/07,2:35:00,0.226,0,243.79,1,0,0,0
02/02/07,2:36:00,0.228,0,244.72,1,0,0,0
02/02/07,2:37:00,0.228,0,244.87,1,0,0,0
02/02/07,2:38:00,0.228,0,244.82,1,0,0,0
02/02/07,2:39:00,0.228,0,244.65,1,0,0,0
02/02/07,2:40:00,0.226,0,243.87,1,0,0,0
02/02/07,2:41:00,0.226,0,243.55,1,0,0,0
02/02/07,2:42:00,0.338,0.114,243.69,1.6,0,0,0
02/02/07,2:43:00,0.338,0.134,244.63,1.4,0,0,0
02/02/07,2:44:00,0.334,0.136,244.63,1.4,0,0,0
02/02/07,2:45:00,0.334,0.136,244.71,1.4,0,0,0
02/02/07,2:46:00,0.332,0.134,244.65,1.4,0,0,0
02/02/07,2:47:00,0.33,0.136,245.05,1.4,0,0,0
02/02/07,2:48:00,0.328,0.132,244.39,1.4,0,0,0
02/02/07,2:49:00,0.328,0.132,244.29,1.4,0,0,0
02/02/07,2:50:00,0.326,0.132,244.34,1.4,0,0,0
02/02/07,2:51:00,0.324,0.13,243.98,1.4,0,0,0
02/02/07,2:52:00,0.324,0.132,244.19,1.4,0,0,0
02/02/07,2:53:00,0.322,0.128,243.59,1.4,0,0,0
02/02/07,2:54:00,0.322,0.132,244.43,1.4,0,0,0
02/02/07,2:55:00,0.322,0.132,244.09,1.4,0,0,0
02/02/07,2:56:00,0.296,0.094,243.41,1.2,0,0,0
02/02/07,2:57:00,0.224,0,243.09,1,0,0,0
02/02/07,2:58:00,0.226,0,243.43,1,0,0,0
02/02/07,2:59:00,0.224,0,243.15,1,0,0,0
02/02/07,3:00:00,0.226,0,243.89,1,0,0,0
02/02/07,3:01:00,0.226,0,244.15,1,0,0,0
02/02/07,3:02:00,0.226,0,243.94,1,0,0,0
02/02/07,3:03:00,0.226,0,243.73,1,0,0,0
02/02/07,3:04:00,0.224,0,243.08,1,0,0,0
02/02/07,3:05:00,0.226,0,243.41,1,0,0,0
02/02/07,3:06:00,0.268,0,243.94,1.2,0,0,0
02/02/07,3:07:00,0.304,0.102,244.25,1.2,0,0,0
02/02/07,3:08:00,0.304,0.1,243.95,1.2,0,0,0
02/02/07,3:09:00,0.304,0.098,243.68,1.2,0,0,0
02/02/07,3:10:00,0.302,0.1,243.83,1.2,0,0,0
02/02/07,3:11:00,0.3,0.098,243.41,1.2,0,0,0
02/02/07,3:12:00,0.298,0.094,242.85,1.2,0,0,0
02/02/07,3:13:00,0.298,0.098,243.44,1.2,0,0,0
02/02/07,3:14:00,0.296,0.096,243.18,1.2,0,0,0
02/02/07,3:15:00,0.296,0.096,243.2,1.2,0,0,0
02/02/07,3:16:00,0.284,0.08,242.89,1.2,0,0,0
02/02/07,3:17:00,0.224,0,242.68,1,0,0,0
02/02/07,3:18:00,0.224,0,243.18,1,0,0,0
02/02/07,3:19:00,0.226,0,243.35,1,0,0,0
02/02/07,3:20:00,0.226,0,244,1,0,0,0
02/02/07,3:21:00,0.226,0,244.09,1,0,0,0
02/02/07,3:22:00,0.302,0.072,243.94,1.4,0,0,0
02/02/07,3:23:00,0.338,0.13,243.9,1.4,0,0,0
02/02/07,3:24:00,0.334,0.132,244.17,1.4,0,0,0
02/02/07,3:25:00,0.334,0.132,244.4,1.4,0,0,0
02/02/07,3:26:00,0.332,0.132,244.44,1.4,0,0,0
02/02/07,3:27:00,0.376,0.18,244.69,1.8,0,0,0
02/02/07,3:28:00,0.414,0.268,245.49,2,0,0,0
02/02/07,3:29:00,0.412,0.266,245.26,2,0,2,0
02/02/07,3:30:00,0.408,0.26,244.39,2,0,1,0
02/02/07,3:31:00,0.408,0.256,243.58,2,0,1,0
02/02/07,3:32:00,0.406,0.254,243.34,2,0,2,0
02/02/07,3:33:00,0.404,0.252,242.89,2,0,1,0
02/02/07,3:34:00,0.402,0.248,242.2,1.8,0,2,0
02/02/07,3:35:00,0.4,0.244,241.8,1.8,0,1,0
02/02/07,3:36:00,0.4,0.248,242.23,1.8,0,1,0
02/02/07,3:37:00,0.312,0.122,242.51,1.4,0,2,0
02/02/07,3:38:00,0.306,0.112,242.55,1.4,0,1,0
02/02/07,3:39:00,0.306,0.114,242.93,1.4,0,2,0
02/02/07,3:40:00,0.308,0.118,243.82,1.4,0,1,0
02/02/07,3:41:00,0.308,0.118,244.1,1.4,0,1,0
02/02/07,3:42:00,0.306,0.118,243.84,1.4,0,2,0
02/02/07,3:43:00,0.302,0.112,242.68,1.2,0,1,0
02/02/07,3:44:00,0.3,0.11,242.24,1.2,0,1,0
02/02/07,3:45:00,0.3,0.108,241.9,1.2,0,1,0
02/02/07,3:46:00,0.3,0.11,242.35,1.2,0,2,0
02/02/07,3:47:00,0.3,0.112,242.66,1.2,0,1,0
02/02/07,3:48:00,0.298,0.112,242.72,1.2,0,1,0
02/02/07,3:49:00,0.298,0.108,242.04,1.2,0,1,0
02/02/07,3:50:00,0.296,0.108,241.85,1.2,0,2,0
02/02/07,3:51:00,0.39,0.216,242.22,1.8,0,1,0
02/02/07,3:52:00,0.372,0.216,242.22,1.8,0,1,0
02/02/07,3:53:00,0.372,0.214,241.99,1.8,0,1,0
02/02/07,3:54:00,0.37,0.214,242.13,1.8,0,2,0
02/02/07,3:55:00,0.37,0.214,242.17,1.8,0,1,0
02/02/07,3:56:00,0.368,0.216,242.39,1.8,0,1,0
02/02/07,3:57:00,0.37,0.222,243.27,1.8,0,1,0
02/02/07,3:58:00,0.32,0.14,244.05,1.4,0,1,0
02/02/07,3:59:00,0.296,0.1,243.5,1.2,0,0,0
02/02/07,4:00:00,0.292,0.092,243.06,1.2,0,0,0
02/02/07,4:01:00,0.224,0,242.22,1,0,0,0
02/02/07,4:02:00,0.278,0,242.72,1.2,0,0,0
02/02/07,4:03:00,0.336,0.126,242.93,1.4,0,0,0
02/02/07,4:04:00,0.334,0.128,243.02,1.4,0,0,0
02/02/07,4:05:00,0.33,0.126,242.65,1.4,0,0,0
02/02/07,4:06:00,0.33,0.126,242.72,1.4,0,0,0
02/02/07,4:07:00,0.326,0.122,242.25,1.4,0,0,0
02/02/07,4:08:00,0.324,0.12,241.62,1.4,0,0,0
02/02/07,4:09:00,0.324,0.122,241.94,1.4,0,0,0
02/02/07,4:10:00,0.322,0.122,242.1,1.4,0,0,0
02/02/07,4:11:00,0.32,0.122,242.06,1.4,0,0,0
02/02/07,4:12:00,0.32,0.122,242.31,1.4,0,0,0
02/02/07,4:13:00,0.32,0.122,242.14,1.4,0,0,0
02/02/07,4:14:00,0.32,0.124,242.53,1.4,0,0,0
02/02/07,4:15:00,0.318,0.122,242.23,1.4,0,0,0
02/02/07,4:16:00,0.318,0.124,242.34,1.4,0,0,0
02/02/07,4:17:00,0.228,0,242.53,1,0,0,0
02/02/07,4:18:00,0.224,0,242.96,1,0,0,0
02/02/07,4:19:00,0.226,0,242.97,1,0,0,0
02/02/07,4:20:00,0.226,0,243.13,1,0,0,0
02/02/07,4:21:00,0.226,0,243.15,1,0,0,0
02/02/07,4:22:00,0.224,0,242.79,1,0,0,0
02/02/07,4:23:00,0.224,0,242.78,1,0,0,0
02/02/07,4:24:00,0.226,0,243.33,1,0,0,0
