"","Date","Time","GlobalActivePower","GlobalReactivePower","Voltage","GlobalIntensity","SubMeteringKitchen","SubMeteringLaundry","SubMeteringWaterHeater"
"67717",2007-02-01,"18:00:00",1.48,0,238.99,6.4,0,0,2
"67718",2007-02-01,"18:01:00",2.348,0,237.29,9.8,0,0,18
"67719",2007-02-01,"18:02:00",2.334,0,237.28,9.8,0,0,18
"67720",2007-02-01,"18:03:00",2.324,0,237.47,9.8,0,0,17
"67721",2007-02-01,"18:04:00",2.32,0,237.72,9.6,0,0,18
"67722",2007-02-01,"18:05:00",2.312,0,237.51,9.6,0,0,17
"67723",2007-02-01,"18:06:00",2.322,0,238.18,9.6,0,0,18
"67724",2007-02-01,"18:07:00",2.332,0,238.86,9.6,0,0,17
"67725",2007-02-01,"18:08:00",2.33,0,238.86,9.6,0,0,18
"67726",2007-02-01,"18:09:00",2.33,0,238.83,9.6,0,0,17
"67727",2007-02-01,"18:10:00",2.312,0,237.86,9.6,0,0,18
"67728",2007-02-01,"18:11:00",2.304,0,237.39,9.6,0,0,17
"67729",2007-02-01,"18:12:00",2.38,0,238.84,10,0,0,17
"67730",2007-02-01,"18:13:00",2.43,0.114,238.52,10.2,0,0,18
"67731",2007-02-01,"18:14:00",2.428,0.114,238.66,10.2,0,0,17
"67732",2007-02-01,"18:15:00",2.416,0.112,238.09,10,0,0,18
"67733",2007-02-01,"18:16:00",2.394,0.108,236.9,10,0,0,17
"67734",2007-02-01,"18:17:00",2.396,0.108,237.05,10,0,0,17
"67735",2007-02-01,"18:18:00",2.428,0.122,237.73,10.2,0,0,18
"67736",2007-02-01,"18:19:00",2.496,0.234,238.25,10.4,0,0,17
"67737",2007-02-01,"18:20:00",2.502,0.236,238.6,10.4,0,1,17
"67738",2007-02-01,"18:21:00",2.48,0.23,237.67,10.4,0,2,18
"67739",2007-02-01,"18:22:00",2.48,0.23,237.63,10.4,0,1,17
"67740",2007-02-01,"18:23:00",2.558,0.316,237.5,10.8,0,2,17
"67741",2007-02-01,"18:24:00",2.542,0.326,237.07,10.8,0,1,18
"67742",2007-02-01,"18:25:00",2.554,0.33,237.76,10.8,0,1,17
"67743",2007-02-01,"18:26:00",2.558,0.332,238.08,10.8,0,2,17
"67744",2007-02-01,"18:27:00",2.548,0.33,237.57,10.8,0,1,18
"67745",2007-02-01,"18:28:00",2.548,0.328,237.42,10.8,0,2,17
"67746",2007-02-01,"18:29:00",2.778,0.368,238.13,11.6,0,1,17
"67747",2007-02-01,"18:30:00",2.902,0.5,238.04,12.2,0,1,18
"67748",2007-02-01,"18:31:00",2.728,0.268,238.6,11.4,0,2,17
"67749",2007-02-01,"18:32:00",2.524,0.202,238.13,10.6,0,1,17
"67750",2007-02-01,"18:33:00",2.51,0.204,238.32,10.4,0,1,18
"67751",2007-02-01,"18:34:00",2.748,0.194,237.02,11.6,0,2,17
"67752",2007-02-01,"18:35:00",2.784,0.194,237.29,11.6,0,1,17
"67753",2007-02-01,"18:36:00",2.568,0.16,237.14,10.8,0,1,18
"67754",2007-02-01,"18:37:00",2.338,0.1,237.78,9.8,0,2,17
"67755",2007-02-01,"18:38:00",2.444,0.094,237.63,10.2,0,1,17
"67756",2007-02-01,"18:39:00",2.516,0.1,237.56,10.6,0,1,18
"67757",2007-02-01,"18:40:00",2.782,0.088,235.63,11.8,0,1,17
"67758",2007-02-01,"18:41:00",2.594,0.086,236.21,11,0,1,17
"67759",2007-02-01,"18:42:00",2.574,0.09,236.49,10.8,0,2,17
"67760",2007-02-01,"18:43:00",3.218,0.232,236.62,14,0,1,17
"67761",2007-02-01,"18:44:00",3.414,0.356,235.94,15,0,1,17
"67762",2007-02-01,"18:45:00",2.664,0.214,235.87,11.2,0,1,17
"67763",2007-02-01,"18:46:00",2.668,0.214,236.12,11.2,0,1,17
"67764",2007-02-01,"18:47:00",2.606,0.218,236.49,11,0,2,17
"67765",2007-02-01,"18:48:00",2.406,0.22,236.47,10.2,0,1,18
"67766",2007-02-01,"18:49:00",2.352,0.224,236.51,10,0,1,17
"67767",2007-02-01,"18:50:00",2.71,0.25,236.12,11.4,0,1,17
"67768",2007-02-01,"18:51:00",3,0.252,236.35,12.6,0,1,17
"67769",2007-02-01,"18:52:00",3.016,0.254,237.02,12.6,0,1,17
"67770",2007-02-01,"18:53:00",3.006,0.254,237.07,12.6,0,2,17
"67771",2007-02-01,"18:54:00",2.976,0.23,236.49,12.6,0,1,18
"67772",2007-02-01,"18:55:00",2.93,0.134,236.44,12.4,0,0,17
"67773",2007-02-01,"18:56:00",2.938,0.134,236.74,12.4,0,0,17
"67774",2007-02-01,"18:57:00",2.972,0.172,236.41,12.6,0,0,17
"67775",2007-02-01,"18:58:00",2.996,0.232,236.35,12.6,0,0,17
"67776",2007-02-01,"18:59:00",3.008,0.236,236.96,12.6,0,0,17
"67777",2007-02-01,"19:00:00",3.228,0.282,236.67,13.6,0,0,18
"67778",2007-02-01,"19:01:00",3.306,0.43,236.58,14,0,0,17
"67779",2007-02-01,"19:02:00",3.196,0.414,236.51,13.6,0,0,17
"67780",2007-02-01,"19:03:00",3.088,0.272,236.64,13,0,0,17
"67781",2007-02-01,"19:04:00",2.996,0.106,237.04,12.6,0,0,17
"67782",2007-02-01,"19:05:00",3.066,0.11,237.7,12.8,0,0,18
"67783",2007-02-01,"19:06:00",2.93,0.11,237.6,12.2,0,0,17
"67784",2007-02-01,"19:07:00",2.926,0.11,237.5,12.2,0,0,17
"67785",2007-02-01,"19:08:00",2.942,0.112,238.25,12.2,0,0,18
"67786",2007-02-01,"19:09:00",2.92,0.108,237.32,12.2,0,0,17
"67787",2007-02-01,"19:10:00",2.916,0.106,237.04,12.2,0,0,17
"67788",2007-02-01,"19:11:00",2.914,0.106,236.97,12.2,0,0,17
"67789",2007-02-01,"19:12:00",2.91,0.106,237.1,12.2,0,0,18
"67790",2007-02-01,"19:13:00",2.926,0.108,238.03,12.2,0,0,17
"67791",2007-02-01,"19:14:00",2.866,0,237.67,12,0,0,17
"67792",2007-02-01,"19:15:00",2.852,0,237.41,12,0,0,18
"67793",2007-02-01,"19:16:00",2.852,0,237.58,12,0,0,17
"67794",2007-02-01,"19:17:00",2.824,0,236.08,11.8,0,0,17
"67795",2007-02-01,"19:18:00",2.822,0,236.16,11.8,0,0,17
"67796",2007-02-01,"19:19:00",2.83,0,236.28,12,0,0,17
"67797",2007-02-01,"19:20:00",2.854,0,236.78,12,0,0,17
"67798",2007-02-01,"19:21:00",2.834,0,236.32,12,0,0,17
"67799",2007-02-01,"19:22:00",2.826,0,236.02,12,0,0,18
"67800",2007-02-01,"19:23:00",2.828,0,236.12,12,0,0,17
"67801",2007-02-01,"19:24:00",2.83,0,234.71,12,0,0,17
"67802",2007-02-01,"19:25:00",2.902,0.124,234.49,12.4,0,0,16
"67803",2007-02-01,"19:26:00",2.922,0.128,235.7,12.4,0,0,17
"67804",2007-02-01,"19:27:00",2.91,0.128,235.62,12.2,0,0,17
"67805",2007-02-01,"19:28:00",2.902,0.126,235.12,12.2,0,0,17
"67806",2007-02-01,"19:29:00",2.898,0.124,234.59,12.2,0,0,17
"67807",2007-02-01,"19:30:00",2.912,0.126,235.26,12.4,0,0,17
"67808",2007-02-01,"19:31:00",2.892,0.124,234.57,12.2,0,0,17
"67809",2007-02-01,"19:32:00",2.882,0.124,234.39,12.2,0,0,17
"67810",2007-02-01,"19:33:00",2.898,0.128,235.2,12.2,0,0,17
"67811",2007-02-01,"19:34:00",2.904,0.13,235.45,12.2,0,0,17
"67812",2007-02-01,"19:35:00",3.04,0.122,233.89,13,0,0,17
"67813",2007-02-01,"19:36:00",3.036,0.12,233.56,13,0,0,17
"67814",2007-02-01,"19:37:00",3.214,0.198,234.26,14,0,0,16
"67815",2007-02-01,"19:38:00",4.48,0.372,233.96,19.4,0,0,17
"67816",2007-02-01,"19:39:00",4.458,0.346,234.63,19.2,0,0,17
"67817",2007-02-01,"19:40:00",3.834,0.354,235.64,16.6,0,0,17
"67818",2007-02-01,"19:41:00",2.672,0.166,237.57,11.2,0,0,17
"67819",2007-02-01,"19:42:00",2.618,0.1,237.12,11,0,0,18
"67820",2007-02-01,"19:43:00",3.602,0.254,236.55,15.6,0,0,17
"67821",2007-02-01,"19:44:00",3.042,0.144,236.09,13.2,0,0,17
"67822",2007-02-01,"19:45:00",2.672,0.176,235.89,11.4,0,0,17
"67823",2007-02-01,"19:46:00",2.662,0.19,235.63,11.2,0,0,17
"67824",2007-02-01,"19:47:00",3.02,0.25,234.99,13.2,0,0,17
"67825",2007-02-01,"19:48:00",3.824,0.354,234.7,16.6,0,0,17
"67826",2007-02-01,"19:49:00",2.8,0.248,235.99,11.8,0,0,17
"67827",2007-02-01,"19:50:00",2.662,0.186,235.27,11.2,0,0,17
"67828",2007-02-01,"19:51:00",2.658,0.186,235.14,11.2,0,0,17
"67829",2007-02-01,"19:52:00",2.648,0.184,234.82,11.2,0,0,17
"67830",2007-02-01,"19:53:00",2.658,0.186,235.67,11.2,0,0,17
"67831",2007-02-01,"19:54:00",2.664,0.188,236.02,11.2,0,0,17
"67832",2007-02-01,"19:55:00",2.676,0.19,236.55,11.2,0,0,17
"67833",2007-02-01,"19:56:00",2.67,0.188,236.34,11.2,0,0,17
"67834",2007-02-01,"19:57:00",2.604,0.164,237.02,11,0,0,17
"67835",2007-02-01,"19:58:00",2.97,0.196,236.07,13,0,0,18
"67836",2007-02-01,"19:59:00",2.828,0.154,236.96,12.2,0,0,17
"67837",2007-02-01,"20:00:00",2.38,0.086,238.13,10,0,0,17
"67838",2007-02-01,"20:01:00",2.358,0.08,237.53,9.8,0,0,17
"67839",2007-02-01,"20:02:00",2.362,0.082,237.75,9.8,0,0,18
"67840",2007-02-01,"20:03:00",2.462,0.196,237.26,10.4,0,0,17
"67841",2007-02-01,"20:04:00",2.454,0.206,237.05,10.4,0,0,17
"67842",2007-02-01,"20:05:00",2.454,0.206,237.18,10.4,0,0,17
"67843",2007-02-01,"20:06:00",2.448,0.206,237.03,10.2,0,0,18
"67844",2007-02-01,"20:07:00",2.412,0.146,237.34,10.2,0,0,17
"67845",2007-02-01,"20:08:00",2.398,0.106,237.33,10,0,0,17
"67846",2007-02-01,"20:09:00",2.358,0.102,235.75,10,0,0,17
"67847",2007-02-01,"20:10:00",2.352,0.1,235.5,10,0,0,17
"67848",2007-02-01,"20:11:00",2.424,0.102,235.86,10.2,0,0,17
"67849",2007-02-01,"20:12:00",2.612,0.098,235.48,11,0,0,17
"67850",2007-02-01,"20:13:00",2.78,0.094,235.47,11.8,0,0,17
"67851",2007-02-01,"20:14:00",2.784,0.094,235.28,11.8,0,0,17
"67852",2007-02-01,"20:15:00",2.888,0.094,235.79,12.2,0,0,17
"67853",2007-02-01,"20:16:00",3.216,0.092,236.18,13.6,0,0,18
"67854",2007-02-01,"20:17:00",3.094,0.094,236.57,13,0,0,17
"67855",2007-02-01,"20:18:00",2.984,0.094,235.43,12.6,0,0,17
"67856",2007-02-01,"20:19:00",2.824,0,235.55,12,0,0,17
"67857",2007-02-01,"20:20:00",2.74,0,235.96,11.6,0,0,17
"67858",2007-02-01,"20:21:00",2.344,0,236.47,9.8,0,0,17
"67859",2007-02-01,"20:22:00",2.354,0,236.6,9.8,0,0,17
"67860",2007-02-01,"20:23:00",2.43,0.094,235.84,10.2,0,0,17
"67861",2007-02-01,"20:24:00",2.422,0.118,235.53,10.2,0,1,17
"67862",2007-02-01,"20:25:00",2.418,0.116,235.33,10.2,0,1,17
"67863",2007-02-01,"20:26:00",2.412,0.116,235.06,10.2,0,2,17
"67864",2007-02-01,"20:27:00",2.392,0.112,233.69,10.2,0,1,17
"67865",2007-02-01,"20:28:00",2.396,0.112,234.08,10.2,0,2,17
"67866",2007-02-01,"20:29:00",2.36,0.116,234.73,10,0,1,17
"67867",2007-02-01,"20:30:00",2.358,0.118,235.35,10,0,1,17
"67868",2007-02-01,"20:31:00",2.184,0.18,235.57,9.2,0,2,17
"67869",2007-02-01,"20:32:00",1.964,0.21,236.89,8.2,0,1,17
"67870",2007-02-01,"20:33:00",1.818,0.206,237.18,7.6,0,2,17
"67871",2007-02-01,"20:34:00",1.702,0.198,237.38,7.2,0,1,17
"67872",2007-02-01,"20:35:00",1.702,0.198,237.52,7.2,0,1,18
"67873",2007-02-01,"20:36:00",1.702,0.2,237.76,7.2,0,2,17
"67874",2007-02-01,"20:37:00",1.706,0.202,238.38,7.2,0,1,17
"67875",2007-02-01,"20:38:00",1.696,0.2,237.79,7.2,0,1,18
"67876",2007-02-01,"20:39:00",1.698,0.2,238.07,7.2,0,1,17
"67877",2007-02-01,"20:40:00",1.704,0.202,238.66,7.2,0,2,18
"67878",2007-02-01,"20:41:00",1.698,0.2,238.23,7,0,1,17
"67879",2007-02-01,"20:42:00",1.81,0.322,238.35,7.6,0,1,17
"67880",2007-02-01,"20:43:00",1.818,0.338,239.53,7.6,0,1,18
"67881",2007-02-01,"20:44:00",1.824,0.344,240.24,7.6,0,2,18
"67882",2007-02-01,"20:45:00",1.812,0.338,239.47,7.6,0,1,17
"67883",2007-02-01,"20:46:00",1.724,0.332,238.39,7.2,0,1,18
"67884",2007-02-01,"20:47:00",1.624,0.246,238.47,6.8,0,1,17
"67885",2007-02-01,"20:48:00",1.622,0.238,239.13,6.8,0,1,18
"67886",2007-02-01,"20:49:00",1.618,0.236,238.87,6.8,0,2,17
"67887",2007-02-01,"20:50:00",1.604,0.23,237.87,6.8,0,1,17
"67888",2007-02-01,"20:51:00",1.618,0.236,239.11,6.8,0,1,18
"67889",2007-02-01,"20:52:00",1.616,0.236,239.03,6.8,0,1,17
"67890",2007-02-01,"20:53:00",1.612,0.234,238.76,6.8,0,1,18
"67891",2007-02-01,"20:54:00",1.612,0.236,238.78,6.8,0,2,17
"67892",2007-02-01,"20:55:00",1.606,0.232,238.35,6.8,0,1,18
"67893",2007-02-01,"20:56:00",1.572,0.176,238.2,6.6,0,0,17
"67894",2007-02-01,"20:57:00",1.53,0.112,237.73,6.4,0,0,18
"67895",2007-02-01,"20:58:00",1.458,0,238,6,0,0,17
"67896",2007-02-01,"20:59:00",1.444,0,238.18,6,0,0,17
"67897",2007-02-01,"21:00:00",1.436,0,237.56,6,0,0,18
"67898",2007-02-01,"21:01:00",1.44,0,237.31,6,0,0,17
"67899",2007-02-01,"21:02:00",1.448,0,237.9,6,0,0,17
"67900",2007-02-01,"21:03:00",1.456,0,238.62,6,0,0,18
"67901",2007-02-01,"21:04:00",1.458,0,239.44,6,0,0,17
"67902",2007-02-01,"21:05:00",1.448,0,238.62,6,0,0,18
"67903",2007-02-01,"21:06:00",1.454,0,239.08,6,0,0,17
"67904",2007-02-01,"21:07:00",1.454,0,239.04,6,0,0,18
"67905",2007-02-01,"21:08:00",1.454,0,239.09,6,0,0,17
"67906",2007-02-01,"21:09:00",1.46,0,239.54,6,0,0,18
"67907",2007-02-01,"21:10:00",1.462,0,239.88,6,0,0,17
"67908",2007-02-01,"21:11:00",1.46,0,239.64,6,0,0,18
"67909",2007-02-01,"21:12:00",1.454,0,239.13,6,0,0,18
"67910",2007-02-01,"21:13:00",1.44,0,237.88,6,0,0,17
"67911",2007-02-01,"21:14:00",1.446,0,238.43,6,0,0,17
"67912",2007-02-01,"21:15:00",1.526,0.07,238.45,6.4,0,0,18
"67913",2007-02-01,"21:16:00",1.526,0.086,238.35,6.4,0,0,17
"67914",2007-02-01,"21:17:00",1.536,0.088,239.14,6.4,0,0,18
"67915",2007-02-01,"21:18:00",1.534,0.088,238.84,6.4,0,0,17
"67916",2007-02-01,"21:19:00",1.532,0.088,238.83,6.4,0,0,18
"67917",2007-02-01,"21:20:00",1.512,0.082,237.45,6.4,0,0,17
"67918",2007-02-01,"21:21:00",1.58,0.148,237.78,6.6,0,0,17
"67919",2007-02-01,"21:22:00",1.62,0.21,237.55,6.8,0,0,18
"67920",2007-02-01,"21:23:00",1.624,0.214,238.42,6.8,0,0,17
"67921",2007-02-01,"21:24:00",1.636,0.22,239.44,6.8,0,0,18
"67922",2007-02-01,"21:25:00",1.626,0.216,238.84,6.8,0,0,17
"67923",2007-02-01,"21:26:00",1.62,0.216,238.52,6.8,0,0,18
"67924",2007-02-01,"21:27:00",1.616,0.214,238.38,6.8,0,0,17
"67925",2007-02-01,"21:28:00",1.58,0.162,238.5,6.6,0,0,17
"67926",2007-02-01,"21:29:00",1.666,0.114,238.79,7,0,0,18
"67927",2007-02-01,"21:30:00",1.69,0.118,239.76,7,0,0,17
"67928",2007-02-01,"21:31:00",1.678,0.12,240.02,7,0,0,18
"67929",2007-02-01,"21:32:00",1.578,0.122,239.82,6.6,0,0,18
"67930",2007-02-01,"21:33:00",1.494,0.122,239.62,6.2,0,0,17
"67931",2007-02-01,"21:34:00",1.494,0.122,239.67,6.2,0,0,18
"67932",2007-02-01,"21:35:00",1.49,0.122,239.79,6.2,0,0,18
"67933",2007-02-01,"21:36:00",1.486,0.122,239.59,6.2,0,0,17
"67934",2007-02-01,"21:37:00",1.422,0,239.59,5.8,0,0,18
"67935",2007-02-01,"21:38:00",1.392,0,239.39,5.8,0,0,17
"67936",2007-02-01,"21:39:00",1.384,0,238.79,5.8,0,0,18
"67937",2007-02-01,"21:40:00",1.386,0,239,5.8,0,0,17
"67938",2007-02-01,"21:41:00",1.384,0,238.68,5.8,0,0,18
"67939",2007-02-01,"21:42:00",1.388,0,239.02,5.8,0,0,17
"67940",2007-02-01,"21:43:00",1.4,0,239.46,5.8,0,0,18
"67941",2007-02-01,"21:44:00",1.396,0,239.13,5.8,0,0,17
"67942",2007-02-01,"21:45:00",1.496,0,238.62,6.2,0,0,18
"67943",2007-02-01,"21:46:00",1.542,0,239.13,6.4,0,0,17
"67944",2007-02-01,"21:47:00",1.46,0,239,6,0,0,18
"67945",2007-02-01,"21:48:00",1.562,0,238.13,6.6,0,0,17
"67946",2007-02-01,"21:49:00",2.484,0,238.04,10.4,0,0,18
"67947",2007-02-01,"21:50:00",1.87,0,239.1,7.8,0,0,17
"67948",2007-02-01,"21:51:00",1.716,0,239.07,7,0,0,18
"67949",2007-02-01,"21:52:00",1.712,0,238.79,7,0,0,17
"67950",2007-02-01,"21:53:00",1.71,0,238.66,7,0,0,18
"67951",2007-02-01,"21:54:00",1.702,0,238.14,7,0,0,17
"67952",2007-02-01,"21:55:00",1.706,0,238.4,7,0,0,17
"67953",2007-02-01,"21:56:00",1.712,0,238.76,7,0,0,18
"67954",2007-02-01,"21:57:00",1.728,0,239.86,7.2,0,0,17
"67955",2007-02-01,"21:58:00",1.738,0.08,239.58,7.2,0,0,18
"67956",2007-02-01,"21:59:00",1.542,0.092,239.71,6.4,0,0,18
"67957",2007-02-01,"22:00:00",1.542,0.092,239.63,6.4,0,0,17
"67958",2007-02-01,"22:01:00",1.648,0.208,239.36,6.8,0,0,18
"67959",2007-02-01,"22:02:00",1.658,0.23,240.9,6.8,0,0,18
"67960",2007-02-01,"22:03:00",1.658,0.234,241.44,6.8,0,0,17
"67961",2007-02-01,"22:04:00",1.65,0.23,240.99,6.8,0,0,18
"67962",2007-02-01,"22:05:00",1.638,0.226,240.27,6.8,0,0,18
"67963",2007-02-01,"22:06:00",1.622,0.22,239.11,6.8,0,0,17
"67964",2007-02-01,"22:07:00",1.618,0.218,239.07,6.8,0,0,18
"67965",2007-02-01,"22:08:00",1.622,0.22,239.37,6.8,0,0,18
"67966",2007-02-01,"22:09:00",1.582,0.224,239.86,6.6,0,0,17
"67967",2007-02-01,"22:10:00",1.53,0.228,240.69,6.4,0,0,18
"67968",2007-02-01,"22:11:00",1.496,0.18,241.04,6.2,0,0,18
"67969",2007-02-01,"22:12:00",1.462,0.126,240.78,6,0,0,17
"67970",2007-02-01,"22:13:00",1.472,0.126,240.49,6,0,0,18
"67971",2007-02-01,"22:14:00",1.504,0.122,239.91,6.2,0,0,18
"67972",2007-02-01,"22:15:00",1.452,0.124,240.18,6,0,0,17
"67973",2007-02-01,"22:16:00",1.446,0.118,240,6,0,0,18
"67974",2007-02-01,"22:17:00",1.356,0,239.79,5.6,0,0,18
"67975",2007-02-01,"22:18:00",1.364,0,240.54,5.6,0,0,17
"67976",2007-02-01,"22:19:00",1.36,0,240.27,5.6,0,0,18
"67977",2007-02-01,"22:20:00",1.362,0,240.37,5.6,0,0,18
"67978",2007-02-01,"22:21:00",1.36,0,240.3,5.6,0,0,18
"67979",2007-02-01,"22:22:00",1.372,0,241.35,5.6,0,0,17
"67980",2007-02-01,"22:23:00",1.392,0,243.03,5.6,0,0,18
"67981",2007-02-01,"22:24:00",1.392,0,243.17,5.6,0,0,19
"67982",2007-02-01,"22:25:00",1.4,0,243.82,5.6,0,0,18
"67983",2007-02-01,"22:26:00",1.404,0,244.23,5.6,0,0,18
"67984",2007-02-01,"22:27:00",1.406,0,244.34,5.6,0,0,18
"67985",2007-02-01,"22:28:00",1.466,0,244.43,6,0,0,19
"67986",2007-02-01,"22:29:00",1.452,0,244.47,5.8,0,0,18
"67987",2007-02-01,"22:30:00",1.402,0,244.04,5.6,0,0,18
"67988",2007-02-01,"22:31:00",1.39,0,242.97,5.6,0,0,18
"67989",2007-02-01,"22:32:00",1.396,0,243.46,5.6,0,0,18
"67990",2007-02-01,"22:33:00",1.4,0,243.81,5.6,0,0,19
"67991",2007-02-01,"22:34:00",1.4,0,243.75,5.6,0,0,18
"67992",2007-02-01,"22:35:00",1.396,0,243.46,5.6,0,0,18
"67993",2007-02-01,"22:36:00",1.396,0,243.5,5.6,0,0,18
"67994",2007-02-01,"22:37:00",1.398,0,243.6,5.6,0,0,18
"67995",2007-02-01,"22:38:00",1.422,0,243.71,5.8,0,0,18
"67996",2007-02-01,"22:39:00",1.48,0.126,243.39,6,0,1,19
"67997",2007-02-01,"22:40:00",1.494,0.136,243.09,6.2,0,1,18
"67998",2007-02-01,"22:41:00",1.608,0.276,242.89,6.6,0,1,18
"67999",2007-02-01,"22:42:00",1.662,0.37,243.24,7,0,2,18
"68000",2007-02-01,"22:43:00",1.666,0.374,243.83,7,0,1,18
"68001",2007-02-01,"22:44:00",1.668,0.376,244.09,7,0,2,18
"68002",2007-02-01,"22:45:00",1.7,0.374,244.13,7,0,1,19
"68003",2007-02-01,"22:46:00",1.66,0.374,243.88,6.8,0,2,18
"68004",2007-02-01,"22:47:00",1.656,0.372,243.65,6.8,0,1,18
"68005",2007-02-01,"22:48:00",1.628,0.366,243.26,6.8,0,1,18
"68006",2007-02-01,"22:49:00",1.566,0.35,243.49,6.6,0,2,18
"68007",2007-02-01,"22:50:00",1.558,0.348,243.03,6.4,0,1,18
"68008",2007-02-01,"22:51:00",1.558,0.348,243.26,6.4,0,2,18
"68009",2007-02-01,"22:52:00",1.554,0.348,243.06,6.4,0,1,18
"68010",2007-02-01,"22:53:00",1.552,0.346,243,6.4,0,1,19
"68011",2007-02-01,"22:54:00",1.528,0.312,243.15,6.4,0,2,18
"68012",2007-02-01,"22:55:00",1.484,0.244,243.35,6.2,0,1,18
"68013",2007-02-01,"22:56:00",1.458,0.204,243.5,6,0,1,18
"68014",2007-02-01,"22:57:00",1.398,0.108,244.09,5.6,0,1,18
"68015",2007-02-01,"22:58:00",1.4,0.11,244.42,5.6,0,2,18
"68016",2007-02-01,"22:59:00",1.396,0.108,243.97,5.6,0,1,19
"68017",2007-02-01,"23:00:00",1.392,0.108,243.76,5.6,0,1,18
"68018",2007-02-01,"23:01:00",1.396,0.112,244.14,5.6,0,1,18
"68019",2007-02-01,"23:02:00",1.382,0.106,242.93,5.6,0,2,18
"68020",2007-02-01,"23:03:00",1.382,0.106,242.88,5.6,0,1,18
"68021",2007-02-01,"23:04:00",1.384,0.106,243.05,5.6,0,1,18
"68022",2007-02-01,"23:05:00",1.386,0.106,243.4,5.6,0,1,18
"68023",2007-02-01,"23:06:00",1.392,0.11,243.92,5.6,0,1,19
"68024",2007-02-01,"23:07:00",1.4,0.114,244.74,5.6,0,2,18
"68025",2007-02-01,"23:08:00",1.406,0.116,245.23,5.6,0,1,18
"68026",2007-02-01,"23:09:00",1.412,0.118,245.73,5.6,0,1,19
"68027",2007-02-01,"23:10:00",1.376,0.06,245.36,5.6,0,1,18
"68028",2007-02-01,"23:11:00",1.338,0,245.51,5.4,0,0,19
"68029",2007-02-01,"23:12:00",1.336,0,245.29,5.4,0,0,18
"68030",2007-02-01,"23:13:00",1.332,0,244.99,5.4,0,0,18
"68031",2007-02-01,"23:14:00",1.328,0,244.54,5.4,0,0,19
"68032",2007-02-01,"23:15:00",1.326,0,244.34,5.4,0,0,18
"68033",2007-02-01,"23:16:00",1.324,0,244.17,5.4,0,0,18
"68034",2007-02-01,"23:17:00",1.328,0,244.47,5.4,0,0,19
"68035",2007-02-01,"23:18:00",1.328,0,244.51,5.4,0,0,18
"68036",2007-02-01,"23:19:00",1.31,0,242.96,5.4,0,0,18
"68037",2007-02-01,"23:20:00",1.312,0,243.08,5.4,0,0,18
"68038",2007-02-01,"23:21:00",1.42,0.108,242.37,5.8,0,0,18
"68039",2007-02-01,"23:22:00",1.408,0.112,241.93,5.8,0,0,18
"68040",2007-02-01,"23:23:00",1.408,0.114,242.29,5.8,0,0,18
"68041",2007-02-01,"23:24:00",1.404,0.112,242.07,5.8,0,0,18
"68042",2007-02-01,"23:25:00",1.454,0.164,241.61,6,0,0,18
"68043",2007-02-01,"23:26:00",1.47,0.212,241.47,6,0,0,18
"68044",2007-02-01,"23:27:00",1.47,0.212,241.44,6,0,0,17
"68045",2007-02-01,"23:28:00",1.472,0.214,241.77,6,0,0,18
"68046",2007-02-01,"23:29:00",1.468,0.214,241.55,6,0,0,18
"68047",2007-02-01,"23:30:00",1.472,0.218,242.25,6,0,0,18
"68048",2007-02-01,"23:31:00",1.464,0.214,241.55,6,0,0,18
"68049",2007-02-01,"23:32:00",1.46,0.214,241.51,6,0,0,18
"68050",2007-02-01,"23:33:00",1.456,0.212,241.19,6,0,0,18
"68051",2007-02-01,"23:34:00",1.456,0.214,241.38,6,0,0,18
"68052",2007-02-01,"23:35:00",1.456,0.214,241.42,6,0,0,17
"68053",2007-02-01,"23:36:00",1.41,0.152,241.13,5.8,0,0,18
"68054",2007-02-01,"23:37:00",1.344,0,241.96,5.4,0,0,18
"68055",2007-02-01,"23:38:00",1.304,0,242.2,5.4,0,0,18
"68056",2007-02-01,"23:39:00",1.31,0,242.87,5.4,0,0,18
"68057",2007-02-01,"23:40:00",1.316,0,243.35,5.4,0,0,18
"68058",2007-02-01,"23:41:00",1.31,0,242.87,5.4,0,0,18
"68059",2007-02-01,"23:42:00",1.312,0,243.03,5.4,0,0,18
"68060",2007-02-01,"23:43:00",1.314,0,243.19,5.4,0,0,19
"68061",2007-02-01,"23:44:00",1.35,0,243.25,5.4,0,0,18
"68062",2007-02-01,"23:45:00",1.494,0,242.58,6,0,0,18
"68063",2007-02-01,"23:46:00",1.388,0,242.46,5.6,0,0,18
"68064",2007-02-01,"23:47:00",1.442,0,242.35,5.8,0,0,18
"68065",2007-02-01,"23:48:00",1.48,0,242.33,6,0,0,18
"68066",2007-02-01,"23:49:00",1.422,0,242.58,5.8,0,0,18
"68067",2007-02-01,"23:50:00",1.314,0,242.81,5.4,0,0,18
"68068",2007-02-01,"23:51:00",1.318,0,243.27,5.4,0,0,18
"68069",2007-02-01,"23:52:00",1.328,0,244.07,5.4,0,0,18
"68070",2007-02-01,"23:53:00",1.326,0,243.92,5.4,0,0,18
"68071",2007-02-01,"23:54:00",1.326,0,243.97,5.4,0,0,18
"68072",2007-02-01,"23:55:00",1.318,0,243.2,5.4,0,0,18
"68073",2007-02-01,"23:56:00",1.316,0,243.04,5.4,0,0,19
"68074",2007-02-01,"23:57:00",1.316,0,243.07,5.4,0,0,18
