"Date" "Time" "Global_active_power" "Global_reactive_power" "Voltage" "Global_intensity" "Sub_metering_1" "Sub_metering_2" "Sub_metering_3"
"68743" "2/2/2007" "11:06:00" "1.356" "0.102" "237.650" "5.600" "0.000" "1.000" 17
"68744" "2/2/2007" "11:07:00" "1.358" "0.104" "237.880" "5.600" "0.000" "2.000" 18
"68745" "2/2/2007" "11:08:00" "1.352" "0.100" "237.210" "5.600" "0.000" "1.000" 17
"68746" "2/2/2007" "11:09:00" "1.352" "0.102" "237.310" "5.600" "0.000" "1.000" 17
"68747" "2/2/2007" "11:10:00" "1.350" "0.100" "237.180" "5.600" "0.000" "2.000" 18
"68748" "2/2/2007" "11:11:00" "1.354" "0.102" "237.570" "5.600" "0.000" "1.000" 17
"68749" "2/2/2007" "11:12:00" "1.362" "0.104" "238.400" "5.600" "0.000" "1.000" 17
"68750" "2/2/2007" "11:13:00" "1.364" "0.106" "238.590" "5.600" "0.000" "2.000" 18
"68751" "2/2/2007" "11:14:00" "1.358" "0.104" "238.190" "5.600" "0.000" "1.000" 17
"68752" "2/2/2007" "11:15:00" "1.358" "0.104" "238.220" "5.600" "0.000" "2.000" 17
"68753" "2/2/2007" "11:16:00" "1.352" "0.102" "237.780" "5.600" "0.000" "1.000" 18
"68754" "2/2/2007" "11:17:00" "1.352" "0.102" "237.950" "5.600" "0.000" "1.000" 17
"68755" "2/2/2007" "11:18:00" "1.354" "0.102" "238.060" "5.600" "0.000" "1.000" 18
"68756" "2/2/2007" "11:19:00" "1.344" "0.100" "237.340" "5.600" "0.000" "2.000" 17
"68757" "2/2/2007" "11:20:00" "1.348" "0.102" "237.740" "5.600" "0.000" "1.000" 17
"68758" "2/2/2007" "11:21:00" "1.348" "0.104" "238.040" "5.600" "0.000" "1.000" 17
"68759" "2/2/2007" "11:22:00" "1.344" "0.102" "238.160" "5.600" "0.000" "1.000" 18
"68760" "2/2/2007" "11:23:00" "1.344" "0.102" "238.180" "5.600" "0.000" "2.000" 17
"68761" "2/2/2007" "11:24:00" "1.340" "0.102" "237.890" "5.600" "0.000" "1.000" 18
"68762" "2/2/2007" "11:25:00" "1.374" "0.120" "238.270" "5.800" "0.000" "1.000" 17
"68763" "2/2/2007" "11:26:00" "1.434" "0.212" "237.880" "6.000" "0.000" "1.000" 17
"68764" "2/2/2007" "11:27:00" "1.522" "0.330" "237.680" "6.400" "0.000" "1.000" 18
"68765" "2/2/2007" "11:28:00" "1.518" "0.328" "237.330" "6.400" "0.000" "2.000" 17
"68766" "2/2/2007" "11:29:00" "1.524" "0.332" "237.850" "6.400" "0.000" "1.000" 17
"68767" "2/2/2007" "11:30:00" "1.514" "0.328" "237.210" "6.400" "0.000" "1.000" 17
"68768" "2/2/2007" "11:31:00" "1.500" "0.310" "237.330" "6.400" "0.000" "1.000" 18
"68769" "2/2/2007" "11:32:00" "1.444" "0.214" "237.800" "6.000" "0.000" "0.000" 17
"68770" "2/2/2007" "11:33:00" "1.434" "0.210" "237.090" "6.000" "0.000" "0.000" 17
"68771" "2/2/2007" "11:34:00" "1.422" "0.208" "236.620" "6.000" "0.000" "0.000" 17
"68772" "2/2/2007" "11:35:00" "1.420" "0.208" "236.720" "6.000" "0.000" "0.000" 18
"68773" "2/2/2007" "11:36:00" "1.420" "0.210" "236.910" "6.000" "0.000" "0.000" 17
"68774" "2/2/2007" "11:37:00" "1.382" "0.142" "237.970" "5.800" "0.000" "0.000" 17
"68775" "2/2/2007" "11:38:00" "1.364" "0.114" "237.950" "5.600" "0.000" "0.000" 17
"68776" "2/2/2007" "11:39:00" "1.358" "0.112" "237.580" "5.600" "0.000" "0.000" 18
"68777" "2/2/2007" "11:40:00" "1.356" "0.112" "237.400" "5.600" "0.000" "0.000" 17
"68778" "2/2/2007" "11:41:00" "1.354" "0.110" "237.250" "5.600" "0.000" "0.000" 17
"68779" "2/2/2007" "11:42:00" "1.298" "0.000" "236.830" "5.400" "0.000" "0.000" 17
"68780" "2/2/2007" "11:43:00" "1.266" "0.000" "237.370" "5.200" "0.000" "0.000" 18
"68781" "2/2/2007" "11:44:00" "1.266" "0.000" "237.060" "5.200" "0.000" "0.000" 17
"68782" "2/2/2007" "11:45:00" "1.276" "0.000" "237.810" "5.200" "0.000" "0.000" 17
"68783" "2/2/2007" "11:46:00" "1.272" "0.000" "237.820" "5.200" "0.000" "0.000" 18
"68784" "2/2/2007" "11:47:00" "1.274" "0.000" "238.440" "5.200" "0.000" "0.000" 17
"68785" "2/2/2007" "11:48:00" "1.276" "0.000" "238.530" "5.200" "0.000" "0.000" 17
"68786" "2/2/2007" "11:49:00" "1.284" "0.000" "239.370" "5.200" "0.000" "0.000" 18
"68787" "2/2/2007" "11:50:00" "1.274" "0.000" "238.440" "5.200" "0.000" "0.000" 17
"68788" "2/2/2007" "11:51:00" "1.282" "0.000" "239.160" "5.200" "0.000" "0.000" 18
"68789" "2/2/2007" "11:52:00" "1.286" "0.000" "239.500" "5.200" "0.000" "0.000" 17
"68790" "2/2/2007" "11:53:00" "1.290" "0.000" "239.880" "5.400" "0.000" "0.000" 18
"68791" "2/2/2007" "11:54:00" "1.294" "0.000" "240.230" "5.400" "0.000" "0.000" 18
"68792" "2/2/2007" "11:55:00" "1.300" "0.000" "240.800" "5.400" "0.000" "0.000" 18
"68793" "2/2/2007" "11:56:00" "1.292" "0.000" "240.050" "5.400" "0.000" "0.000" 17
"68794" "2/2/2007" "11:57:00" "0.412" "0.000" "241.400" "2.400" "0.000" "0.000" 4
"68795" "2/2/2007" "11:58:00" "0.232" "0.000" "241.760" "1.000" "0.000" "0.000" 0
"68796" "2/2/2007" "11:59:00" "0.232" "0.000" "241.940" "1.000" "0.000" "0.000" 0
"68797" "2/2/2007" "12:00:00" "0.232" "0.000" "241.860" "1.000" "0.000" "0.000" 0
"68798" "2/2/2007" "12:01:00" "0.232" "0.000" "241.930" "1.000" "0.000" "0.000" 0
"68799" "2/2/2007" "12:02:00" "0.232" "0.000" "241.850" "1.000" "0.000" "0.000" 0
"68800" "2/2/2007" "12:03:00" "0.232" "0.000" "241.500" "1.000" "0.000" "0.000" 0
"68801" "2/2/2007" "12:04:00" "0.232" "0.000" "241.890" "1.000" "0.000" "0.000" 0
"68802" "2/2/2007" "12:05:00" "0.232" "0.000" "241.470" "1.000" "0.000" "0.000" 0
"68803" "2/2/2007" "12:06:00" "0.232" "0.000" "241.190" "1.000" "0.000" "0.000" 0
"68804" "2/2/2007" "12:07:00" "0.328" "0.104" "239.830" "1.600" "0.000" "0.000" 0
"68805" "2/2/2007" "12:08:00" "0.338" "0.128" "239.230" "1.400" "0.000" "0.000" 0
"68806" "2/2/2007" "12:09:00" "0.330" "0.124" "238.120" "1.400" "0.000" "0.000" 0
"68807" "2/2/2007" "12:10:00" "0.330" "0.124" "238.250" "1.400" "0.000" "0.000" 0
"68808" "2/2/2007" "12:11:00" "0.406" "0.204" "237.390" "2.000" "0.000" "0.000" 0
"68809" "2/2/2007" "12:12:00" "0.402" "0.224" "238.130" "1.800" "0.000" "0.000" 0
"68810" "2/2/2007" "12:13:00" "0.400" "0.222" "237.680" "1.800" "0.000" "0.000" 0
"68811" "2/2/2007" "12:14:00" "0.400" "0.226" "238.340" "1.800" "0.000" "0.000" 0
"68812" "2/2/2007" "12:15:00" "0.400" "0.228" "238.500" "1.800" "0.000" "0.000" 0
"68813" "2/2/2007" "12:16:00" "0.398" "0.232" "239.210" "1.800" "0.000" "0.000" 0
"68814" "2/2/2007" "12:17:00" "0.396" "0.228" "238.740" "1.800" "0.000" "0.000" 0
"68815" "2/2/2007" "12:18:00" "0.394" "0.230" "239.150" "1.800" "0.000" "0.000" 0
"68816" "2/2/2007" "12:19:00" "0.392" "0.228" "238.700" "1.800" "0.000" "0.000" 0
"68817" "2/2/2007" "12:20:00" "0.392" "0.230" "238.910" "1.800" "0.000" "0.000" 0
"68818" "2/2/2007" "12:21:00" "0.388" "0.224" "237.930" "1.800" "0.000" "0.000" 0
"68819" "2/2/2007" "12:22:00" "0.350" "0.174" "238.650" "1.600" "0.000" "0.000" 0
"68820" "2/2/2007" "12:23:00" "0.226" "0.000" "238.450" "1.000" "0.000" "0.000" 0
"68821" "2/2/2007" "12:24:00" "0.238" "0.000" "239.420" "1.000" "0.000" "0.000" 0
"68822" "2/2/2007" "12:25:00" "0.284" "0.000" "239.210" "1.200" "0.000" "0.000" 0
"68823" "2/2/2007" "12:26:00" "0.554" "0.000" "239.360" "2.200" "0.000" "0.000" 0
"68824" "2/2/2007" "12:27:00" "0.644" "0.000" "238.650" "2.800" "0.000" "0.000" 0
"68825" "2/2/2007" "12:28:00" "0.834" "0.094" "238.670" "3.400" "0.000" "0.000" 0
"68826" "2/2/2007" "12:29:00" "0.828" "0.092" "237.520" "3.400" "0.000" "0.000" 0
"68827" "2/2/2007" "12:30:00" "0.830" "0.092" "238.250" "3.400" "0.000" "0.000" 0
"68828" "2/2/2007" "12:31:00" "0.830" "0.090" "238.370" "3.400" "0.000" "0.000" 0
"68829" "2/2/2007" "12:32:00" "0.832" "0.090" "238.750" "3.400" "0.000" "0.000" 0
"68830" "2/2/2007" "12:33:00" "0.830" "0.088" "238.260" "3.400" "0.000" "0.000" 0
"68831" "2/2/2007" "12:34:00" "0.832" "0.088" "238.670" "3.400" "0.000" "0.000" 0
"68832" "2/2/2007" "12:35:00" "0.832" "0.090" "238.920" "3.400" "0.000" "0.000" 0
"68833" "2/2/2007" "12:36:00" "0.834" "0.092" "239.390" "3.400" "0.000" "0.000" 0
"68834" "2/2/2007" "12:37:00" "0.834" "0.092" "239.560" "3.400" "0.000" "0.000" 0
"68835" "2/2/2007" "12:38:00" "0.834" "0.090" "239.460" "3.400" "0.000" "0.000" 0
"68836" "2/2/2007" "12:39:00" "0.828" "0.086" "238.440" "3.400" "0.000" "0.000" 0
"68837" "2/2/2007" "12:40:00" "0.830" "0.088" "238.850" "3.400" "0.000" "0.000" 0
"68838" "2/2/2007" "12:41:00" "0.828" "0.084" "238.290" "3.400" "0.000" "0.000" 0
"68839" "2/2/2007" "12:42:00" "1.094" "0.082" "238.360" "4.600" "0.000" "0.000" 0
"68840" "2/2/2007" "12:43:00" "0.830" "0.086" "238.820" "3.400" "0.000" "0.000" 0
"68841" "2/2/2007" "12:44:00" "0.830" "0.086" "239.080" "3.400" "0.000" "0.000" 0
"68842" "2/2/2007" "12:45:00" "0.830" "0.086" "239.040" "3.400" "0.000" "0.000" 0
"68843" "2/2/2007" "12:46:00" "0.828" "0.084" "238.580" "3.400" "0.000" "0.000" 0
"68844" "2/2/2007" "12:47:00" "0.858" "0.106" "238.270" "3.600" "0.000" "0.000" 0
"68845" "2/2/2007" "12:48:00" "0.936" "0.212" "238.470" "4.000" "0.000" "0.000" 0
"68846" "2/2/2007" "12:49:00" "0.936" "0.216" "239.130" "4.000" "0.000" "0.000" 0
"68847" "2/2/2007" "12:50:00" "0.932" "0.216" "238.980" "4.000" "0.000" "0.000" 0
"68848" "2/2/2007" "12:51:00" "0.930" "0.216" "238.950" "4.000" "0.000" "0.000" 0
"68849" "2/2/2007" "12:52:00" "0.982" "0.264" "239.490" "4.200" "0.000" "0.000" 0
"68850" "2/2/2007" "12:53:00" "1.004" "0.320" "239.410" "4.400" "0.000" "0.000" 0
"68851" "2/2/2007" "12:54:00" "1.006" "0.322" "239.650" "4.400" "0.000" "0.000" 0
"68852" "2/2/2007" "12:55:00" "1.012" "0.320" "239.540" "4.400" "0.000" "0.000" 0
"68853" "2/2/2007" "12:56:00" "1.004" "0.324" "239.970" "4.400" "0.000" "0.000" 0
"68854" "2/2/2007" "12:57:00" "1.010" "0.320" "239.310" "4.400" "0.000" "0.000" 0
"68855" "2/2/2007" "12:58:00" "0.998" "0.318" "238.970" "4.400" "0.000" "0.000" 0
"68856" "2/2/2007" "12:59:00" "1.660" "0.308" "237.850" "7.400" "0.000" "0.000" 9
"68857" "2/2/2007" "13:00:00" "2.066" "0.304" "237.560" "8.800" "0.000" "0.000" 18
"68858" "2/2/2007" "13:01:00" "2.052" "0.304" "237.600" "8.600" "0.000" "0.000" 18
"68859" "2/2/2007" "13:02:00" "2.046" "0.302" "237.520" "8.600" "0.000" "0.000" 18
"68860" "2/2/2007" "13:03:00" "1.966" "0.216" "237.530" "8.200" "0.000" "0.000" 17
"68861" "2/2/2007" "13:04:00" "1.666" "0.080" "237.630" "7.000" "0.000" "0.000" 17
"68862" "2/2/2007" "13:05:00" "1.662" "0.080" "237.450" "7.000" "0.000" "0.000" 18
"68863" "2/2/2007" "13:06:00" "1.662" "0.080" "237.550" "7.000" "0.000" "0.000" 17
"68864" "2/2/2007" "13:07:00" "1.654" "0.078" "237.130" "7.000" "0.000" "0.000" 17
"68865" "2/2/2007" "13:08:00" "1.650" "0.076" "236.690" "7.000" "0.000" "0.000" 18
"68866" "2/2/2007" "13:09:00" "1.654" "0.076" "236.610" "7.000" "0.000" "0.000" 17
"68867" "2/2/2007" "13:10:00" "1.644" "0.074" "236.210" "6.800" "0.000" "0.000" 17
"68868" "2/2/2007" "13:11:00" "1.646" "0.076" "236.490" "6.800" "0.000" "0.000" 17
"68869" "2/2/2007" "13:12:00" "1.644" "0.076" "236.460" "6.800" "0.000" "0.000" 17
"68870" "2/2/2007" "13:13:00" "1.646" "0.076" "236.660" "6.800" "0.000" "0.000" 18
"68871" "2/2/2007" "13:14:00" "1.646" "0.076" "236.750" "6.800" "0.000" "0.000" 17
"68872" "2/2/2007" "13:15:00" "1.390" "0.080" "236.860" "5.800" "0.000" "0.000" 17
"68873" "2/2/2007" "13:16:00" "1.328" "0.082" "237.090" "5.600" "0.000" "0.000" 17
"68874" "2/2/2007" "13:17:00" "1.328" "0.082" "236.940" "5.600" "0.000" "0.000" 17
"68875" "2/2/2007" "13:18:00" "1.310" "0.054" "237.100" "5.400" "0.000" "0.000" 18
"68876" "2/2/2007" "13:19:00" "1.268" "0.000" "237.520" "5.200" "0.000" "0.000" 17
"68877" "2/2/2007" "13:20:00" "1.272" "0.000" "237.890" "5.200" "0.000" "0.000" 17
"68878" "2/2/2007" "13:21:00" "1.276" "0.000" "238.320" "5.200" "0.000" "0.000" 18
"68879" "2/2/2007" "13:22:00" "1.274" "0.000" "238.180" "5.200" "0.000" "0.000" 17
"68880" "2/2/2007" "13:23:00" "1.280" "0.000" "238.670" "5.200" "0.000" "0.000" 17
"68881" "2/2/2007" "13:24:00" "1.280" "0.000" "238.710" "5.200" "0.000" "0.000" 18
"68882" "2/2/2007" "13:25:00" "1.276" "0.000" "238.330" "5.200" "0.000" "0.000" 17
"68883" "2/2/2007" "13:26:00" "1.272" "0.000" "237.990" "5.200" "0.000" "0.000" 18
"68884" "2/2/2007" "13:27:00" "1.274" "0.000" "238.170" "5.200" "0.000" "0.000" 17
"68885" "2/2/2007" "13:28:00" "1.392" "0.114" "237.690" "5.800" "0.000" "0.000" 17
"68886" "2/2/2007" "13:29:00" "1.388" "0.116" "238.120" "5.800" "0.000" "0.000" 18
"68887" "2/2/2007" "13:30:00" "1.386" "0.116" "238.410" "5.800" "0.000" "0.000" 17
"68888" "2/2/2007" "13:31:00" "1.384" "0.116" "238.220" "5.800" "0.000" "0.000" 18
"68889" "2/2/2007" "13:32:00" "1.378" "0.116" "237.940" "5.800" "0.000" "0.000" 17
"68890" "2/2/2007" "13:33:00" "1.384" "0.118" "238.580" "5.800" "0.000" "0.000" 17
"68891" "2/2/2007" "13:34:00" "1.380" "0.116" "238.410" "5.800" "0.000" "0.000" 18
"68892" "2/2/2007" "13:35:00" "1.412" "0.152" "238.260" "6.000" "0.000" "0.000" 17
"68893" "2/2/2007" "13:36:00" "1.448" "0.236" "238.140" "6.000" "0.000" "1.000" 18
"68894" "2/2/2007" "13:37:00" "1.456" "0.236" "238.210" "6.200" "0.000" "1.000" 17
"68895" "2/2/2007" "13:38:00" "1.456" "0.238" "238.470" "6.200" "0.000" "1.000" 17
"68896" "2/2/2007" "13:39:00" "1.452" "0.236" "238.080" "6.200" "0.000" "2.000" 18
"68897" "2/2/2007" "13:40:00" "1.442" "0.230" "237.240" "6.000" "0.000" "1.000" 17
"68898" "2/2/2007" "13:41:00" "1.442" "0.228" "237.000" "6.000" "0.000" "1.000" 17
"68899" "2/2/2007" "13:42:00" "1.450" "0.234" "237.840" "6.000" "0.000" "2.000" 18
"68900" "2/2/2007" "13:43:00" "1.406" "0.172" "237.970" "5.800" "0.000" "1.000" 17
"68901" "2/2/2007" "13:44:00" "1.356" "0.102" "237.670" "5.600" "0.000" "2.000" 17
"68902" "2/2/2007" "13:45:00" "1.358" "0.104" "238.040" "5.600" "0.000" "1.000" 18
"68903" "2/2/2007" "13:46:00" "1.356" "0.104" "237.950" "5.600" "0.000" "1.000" 17
"68904" "2/2/2007" "13:47:00" "1.356" "0.104" "237.900" "5.600" "0.000" "2.000" 17
"68905" "2/2/2007" "13:48:00" "1.354" "0.102" "237.810" "5.600" "0.000" "1.000" 18
"68906" "2/2/2007" "13:49:00" "1.354" "0.104" "237.860" "5.600" "0.000" "1.000" 17
"68907" "2/2/2007" "13:50:00" "1.378" "0.116" "237.640" "5.800" "0.000" "2.000" 17
"68908" "2/2/2007" "13:51:00" "1.430" "0.204" "238.190" "6.000" "0.000" "1.000" 18
"68909" "2/2/2007" "13:52:00" "1.438" "0.208" "238.990" "6.000" "0.000" "1.000" 17
"68910" "2/2/2007" "13:53:00" "1.436" "0.208" "238.880" "6.000" "0.000" "2.000" 18
"68911" "2/2/2007" "13:54:00" "1.440" "0.210" "239.340" "6.000" "0.000" "1.000" 17
"68912" "2/2/2007" "13:55:00" "1.436" "0.208" "239.100" "6.000" "0.000" "1.000" 18
"68913" "2/2/2007" "13:56:00" "1.436" "0.212" "239.440" "6.000" "0.000" "1.000" 17
"68914" "2/2/2007" "13:57:00" "1.434" "0.212" "239.490" "6.000" "0.000" "2.000" 18
"68915" "2/2/2007" "13:58:00" "1.422" "0.208" "239.110" "6.000" "0.000" "1.000" 17
"68916" "2/2/2007" "13:59:00" "1.420" "0.208" "238.930" "6.000" "0.000" "1.000" 18
"68917" "2/2/2007" "14:00:00" "1.418" "0.208" "238.810" "6.000" "0.000" "1.000" 17
"68918" "2/2/2007" "14:01:00" "1.438" "0.218" "240.760" "6.000" "0.000" "1.000" 18
"68919" "2/2/2007" "14:02:00" "1.442" "0.220" "241.140" "6.000" "0.000" "2.000" 18
"68920" "2/2/2007" "14:03:00" "1.392" "0.140" "241.570" "5.800" "0.000" "1.000" 18
"68921" "2/2/2007" "14:04:00" "1.388" "0.120" "242.070" "5.600" "0.000" "1.000" 18
"68922" "2/2/2007" "14:05:00" "1.388" "0.120" "241.880" "5.600" "0.000" "1.000" 18
"68923" "2/2/2007" "14:06:00" "1.338" "0.000" "242.100" "5.400" "0.000" "1.000" 17
"68924" "2/2/2007" "14:07:00" "1.320" "0.000" "242.060" "5.400" "0.000" "0.000" 18
"68925" "2/2/2007" "14:08:00" "1.398" "0.076" "242.240" "5.800" "0.000" "0.000" 18
"68926" "2/2/2007" "14:09:00" "1.424" "0.130" "241.570" "5.800" "0.000" "0.000" 18
"68927" "2/2/2007" "14:10:00" "1.412" "0.130" "241.410" "5.800" "0.000" "0.000" 18
"68928" "2/2/2007" "14:11:00" "1.408" "0.128" "241.200" "5.800" "0.000" "0.000" 18
"68929" "2/2/2007" "14:12:00" "1.406" "0.128" "241.290" "5.800" "0.000" "0.000" 18
"68930" "2/2/2007" "14:13:00" "1.402" "0.126" "240.990" "5.800" "0.000" "0.000" 18
"68931" "2/2/2007" "14:14:00" "1.394" "0.124" "240.290" "5.800" "0.000" "0.000" 17
"68932" "2/2/2007" "14:15:00" "1.386" "0.122" "239.820" "5.800" "0.000" "0.000" 18
"68933" "2/2/2007" "14:16:00" "1.388" "0.122" "239.990" "5.800" "0.000" "0.000" 18
"68934" "2/2/2007" "14:17:00" "1.384" "0.122" "239.750" "5.800" "0.000" "0.000" 17
"68935" "2/2/2007" "14:18:00" "1.388" "0.122" "240.110" "5.800" "0.000" "0.000" 18
"68936" "2/2/2007" "14:19:00" "1.390" "0.124" "240.250" "5.800" "0.000" "0.000" 17
"68937" "2/2/2007" "14:20:00" "1.394" "0.126" "240.270" "5.800" "0.000" "0.000" 18
"68938" "2/2/2007" "14:21:00" "1.396" "0.126" "240.420" "5.800" "0.000" "0.000" 18
"68939" "2/2/2007" "14:22:00" "1.390" "0.126" "240.470" "5.800" "0.000" "0.000" 18
"68940" "2/2/2007" "14:23:00" "1.394" "0.126" "241.050" "5.800" "0.000" "0.000" 17
"68941" "2/2/2007" "14:24:00" "1.306" "0.000" "241.470" "5.400" "0.000" "0.000" 18
"68942" "2/2/2007" "14:25:00" "1.304" "0.000" "241.290" "5.400" "0.000" "0.000" 18
"68943" "2/2/2007" "14:26:00" "1.306" "0.000" "241.500" "5.400" "0.000" "0.000" 18
"68944" "2/2/2007" "14:27:00" "1.312" "0.000" "241.920" "5.400" "0.000" "0.000" 18
"68945" "2/2/2007" "14:28:00" "1.314" "0.000" "242.250" "5.400" "0.000" "0.000" 18
"68946" "2/2/2007" "14:29:00" "0.608" "0.000" "242.920" "3.200" "0.000" "0.000" 7
"68947" "2/2/2007" "14:30:00" "0.234" "0.000" "242.830" "1.000" "0.000" "0.000" 0
"68948" "2/2/2007" "14:31:00" "0.234" "0.000" "242.830" "1.000" "0.000" "0.000" 0
"68949" "2/2/2007" "14:32:00" "0.236" "0.000" "243.120" "1.000" "0.000" "0.000" 0
"68950" "2/2/2007" "14:33:00" "0.236" "0.000" "243.750" "1.000" "0.000" "0.000" 0
"68951" "2/2/2007" "14:34:00" "0.296" "0.074" "243.590" "1.400" "0.000" "0.000" 0
"68952" "2/2/2007" "14:35:00" "0.312" "0.118" "243.240" "1.400" "0.000" "0.000" 0
"68953" "2/2/2007" "14:36:00" "0.312" "0.116" "243.000" "1.400" "0.000" "0.000" 0
"68954" "2/2/2007" "14:37:00" "0.312" "0.118" "243.440" "1.400" "0.000" "0.000" 0
"68955" "2/2/2007" "14:38:00" "0.312" "0.118" "243.470" "1.400" "0.000" "0.000" 0
"68956" "2/2/2007" "14:39:00" "0.310" "0.118" "243.270" "1.400" "0.000" "0.000" 0
"68957" "2/2/2007" "14:40:00" "0.308" "0.116" "243.040" "1.400" "0.000" "0.000" 0
"68958" "2/2/2007" "14:41:00" "0.306" "0.116" "242.820" "1.400" "0.000" "0.000" 0
"68959" "2/2/2007" "14:42:00" "0.304" "0.114" "242.480" "1.400" "0.000" "0.000" 0
"68960" "2/2/2007" "14:43:00" "0.304" "0.116" "242.780" "1.400" "0.000" "0.000" 0
"68961" "2/2/2007" "14:44:00" "0.304" "0.116" "242.930" "1.400" "0.000" "0.000" 0
"68962" "2/2/2007" "14:45:00" "0.304" "0.116" "242.570" "1.400" "0.000" "0.000" 0
"68963" "2/2/2007" "14:46:00" "0.258" "0.000" "243.000" "1.200" "0.000" "0.000" 0
"68964" "2/2/2007" "14:47:00" "0.234" "0.000" "242.860" "1.000" "0.000" "0.000" 0
"68965" "2/2/2007" "14:48:00" "0.236" "0.000" "243.180" "1.000" "0.000" "0.000" 0
"68966" "2/2/2007" "14:49:00" "0.356" "0.140" "241.720" "1.600" "0.000" "0.000" 0
"68967" "2/2/2007" "14:50:00" "0.342" "0.142" "242.000" "1.600" "0.000" "0.000" 0
"68968" "2/2/2007" "14:51:00" "0.340" "0.144" "242.150" "1.400" "0.000" "0.000" 0
"68969" "2/2/2007" "14:52:00" "0.340" "0.144" "242.580" "1.400" "0.000" "0.000" 0
"68970" "2/2/2007" "14:53:00" "0.336" "0.144" "242.230" "1.400" "0.000" "0.000" 0
"68971" "2/2/2007" "14:54:00" "0.336" "0.142" "242.150" "1.400" "0.000" "0.000" 0
"68972" "2/2/2007" "14:55:00" "0.334" "0.144" "242.410" "1.400" "0.000" "0.000" 0
"68973" "2/2/2007" "14:56:00" "0.334" "0.148" "243.150" "1.400" "0.000" "0.000" 0
"68974" "2/2/2007" "14:57:00" "0.334" "0.148" "243.230" "1.400" "0.000" "0.000" 0
"68975" "2/2/2007" "14:58:00" "0.334" "0.150" "243.510" "1.400" "0.000" "0.000" 0
"68976" "2/2/2007" "14:59:00" "0.334" "0.152" "243.580" "1.400" "0.000" "0.000" 0
"68977" "2/2/2007" "15:00:00" "0.330" "0.148" "242.890" "1.400" "0.000" "0.000" 0
"68978" "2/2/2007" "15:01:00" "0.330" "0.148" "242.980" "1.400" "0.000" "0.000" 0
"68979" "2/2/2007" "15:02:00" "0.330" "0.148" "242.690" "1.400" "0.000" "0.000" 0
"68980" "2/2/2007" "15:03:00" "0.330" "0.146" "242.660" "1.400" "0.000" "0.000" 0
"68981" "2/2/2007" "15:04:00" "0.286" "0.084" "242.510" "1.200" "0.000" "0.000" 0
"68982" "2/2/2007" "15:05:00" "0.234" "0.000" "242.320" "1.000" "0.000" "0.000" 0
"68983" "2/2/2007" "15:06:00" "0.236" "0.000" "242.850" "1.000" "0.000" "0.000" 0
"68984" "2/2/2007" "15:07:00" "0.236" "0.000" "242.830" "1.000" "0.000" "0.000" 0
"68985" "2/2/2007" "15:08:00" "0.234" "0.000" "242.320" "1.000" "0.000" "0.000" 0
"68986" "2/2/2007" "15:09:00" "0.234" "0.000" "242.220" "1.000" "0.000" "0.000" 0
"68987" "2/2/2007" "15:10:00" "0.234" "0.000" "241.720" "1.000" "0.000" "0.000" 0
"68988" "2/2/2007" "15:11:00" "0.234" "0.000" "241.770" "1.000" "0.000" "0.000" 0
"68989" "2/2/2007" "15:12:00" "0.232" "0.000" "241.260" "1.000" "0.000" "0.000" 0
"68990" "2/2/2007" "15:13:00" "0.232" "0.000" "241.610" "1.000" "0.000" "0.000" 0
"68991" "2/2/2007" "15:14:00" "0.236" "0.000" "242.680" "1.000" "0.000" "0.000" 0
"68992" "2/2/2007" "15:15:00" "0.234" "0.000" "242.560" "1.000" "0.000" "0.000" 0
"68993" "2/2/2007" "15:16:00" "0.236" "0.000" "243.540" "1.000" "0.000" "0.000" 0
"68994" "2/2/2007" "15:17:00" "0.278" "0.046" "242.990" "1.400" "0.000" "0.000" 0
"68995" "2/2/2007" "15:18:00" "0.312" "0.118" "243.030" "1.400" "0.000" "0.000" 0
"68996" "2/2/2007" "15:19:00" "0.312" "0.114" "242.350" "1.400" "0.000" "0.000" 0
"68997" "2/2/2007" "15:20:00" "0.312" "0.114" "242.310" "1.400" "0.000" "0.000" 0
"68998" "2/2/2007" "15:21:00" "0.312" "0.116" "242.600" "1.400" "0.000" "0.000" 0
"68999" "2/2/2007" "15:22:00" "0.310" "0.118" "242.990" "1.400" "0.000" "0.000" 0
"69000" "2/2/2007" "15:23:00" "0.308" "0.114" "242.510" "1.400" "0.000" "0.000" 0
"69001" "2/2/2007" "15:24:00" "0.308" "0.116" "242.590" "1.400" "0.000" "0.000" 0
"69002" "2/2/2007" "15:25:00" "0.394" "0.126" "242.290" "1.800" "0.000" "0.000" 0
"69003" "2/2/2007" "15:26:00" "0.436" "0.132" "243.130" "2.000" "0.000" "0.000" 0
"69004" "2/2/2007" "15:27:00" "0.438" "0.134" "243.430" "2.000" "0.000" "0.000" 0
"69005" "2/2/2007" "15:28:00" "0.424" "0.116" "242.930" "2.000" "0.000" "0.000" 0
"69006" "2/2/2007" "15:29:00" "0.450" "0.140" "243.000" "2.000" "0.000" "0.000" 0
"69007" "2/2/2007" "15:30:00" "0.378" "0.162" "242.960" "1.600" "0.000" "0.000" 0
"69008" "2/2/2007" "15:31:00" "0.374" "0.162" "243.090" "1.600" "0.000" "0.000" 0
"69009" "2/2/2007" "15:32:00" "0.372" "0.162" "242.860" "1.600" "0.000" "0.000" 0
