"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Date_POS"
"2399","2/2/2007","15:58:00","0.268","0.000","241.190","1.200","0.000","0.000","0.000",2007-02-02
"2400","2/2/2007","15:59:00","0.268","0.000","241.410","1.200","0.000","0.000","0.000",2007-02-02
"2401","2/2/2007","16:00:00","0.266","0.000","241.220","1.200","0.000","0.000","0.000",2007-02-02
"2402","2/2/2007","16:01:00","0.344","0.106","241.050","1.600","0.000","0.000","0.000",2007-02-02
"2403","2/2/2007","16:02:00","0.338","0.124","241.640","1.400","0.000","0.000","0.000",2007-02-02
"2404","2/2/2007","16:03:00","0.340","0.126","242.150","1.400","0.000","0.000","0.000",2007-02-02
"2405","2/2/2007","16:04:00","0.340","0.126","241.970","1.400","0.000","0.000","0.000",2007-02-02
"2406","2/2/2007","16:05:00","0.340","0.128","242.640","1.400","0.000","0.000","0.000",2007-02-02
"2407","2/2/2007","16:06:00","0.340","0.130","242.960","1.400","0.000","0.000","0.000",2007-02-02
"2408","2/2/2007","16:07:00","0.338","0.130","243.030","1.400","0.000","0.000","0.000",2007-02-02
"2409","2/2/2007","16:08:00","0.338","0.126","242.310","1.400","0.000","0.000","0.000",2007-02-02
"2410","2/2/2007","16:09:00","0.340","0.122","241.400","1.400","0.000","0.000","0.000",2007-02-02
"2411","2/2/2007","16:10:00","0.546","0.364","241.240","2.800","0.000","0.000","0.000",2007-02-02
"2412","2/2/2007","16:11:00","0.530","0.380","241.420","2.600","0.000","1.000","0.000",2007-02-02
"2413","2/2/2007","16:12:00","0.472","0.304","241.960","2.200","0.000","1.000","0.000",2007-02-02
"2414","2/2/2007","16:13:00","0.454","0.282","242.300","2.200","0.000","2.000","0.000",2007-02-02
"2415","2/2/2007","16:14:00","0.448","0.280","241.880","2.200","0.000","1.000","0.000",2007-02-02
"2416","2/2/2007","16:15:00","0.448","0.278","241.680","2.200","0.000","1.000","0.000",2007-02-02
"2417","2/2/2007","16:16:00","0.446","0.276","241.560","2.200","0.000","2.000","0.000",2007-02-02
"2418","2/2/2007","16:17:00","0.446","0.282","242.390","2.200","0.000","1.000","0.000",2007-02-02
"2419","2/2/2007","16:18:00","0.444","0.278","241.880","2.200","0.000","2.000","0.000",2007-02-02
"2420","2/2/2007","16:19:00","0.442","0.280","241.920","2.200","0.000","1.000","0.000",2007-02-02
"2421","2/2/2007","16:20:00","0.440","0.276","241.540","2.200","0.000","1.000","0.000",2007-02-02
"2422","2/2/2007","16:21:00","0.440","0.278","241.840","2.200","0.000","2.000","0.000",2007-02-02
"2423","2/2/2007","16:22:00","0.438","0.278","241.710","2.200","0.000","1.000","0.000",2007-02-02
"2424","2/2/2007","16:23:00","0.440","0.278","241.570","2.200","0.000","2.000","0.000",2007-02-02
"2425","2/2/2007","16:24:00","0.444","0.278","241.780","2.200","0.000","1.000","0.000",2007-02-02
"2426","2/2/2007","16:25:00","0.388","0.202","242.200","1.800","0.000","1.000","0.000",2007-02-02
"2427","2/2/2007","16:26:00","0.344","0.144","241.860","1.600","0.000","1.000","0.000",2007-02-02
"2428","2/2/2007","16:27:00","0.340","0.144","242.170","1.600","0.000","2.000","0.000",2007-02-02
"2429","2/2/2007","16:28:00","0.338","0.142","241.740","1.600","0.000","1.000","0.000",2007-02-02
"2430","2/2/2007","16:29:00","0.340","0.146","242.370","1.600","0.000","1.000","0.000",2007-02-02
"2431","2/2/2007","16:30:00","0.340","0.146","242.620","1.600","0.000","2.000","0.000",2007-02-02
"2432","2/2/2007","16:31:00","0.338","0.144","242.180","1.600","0.000","1.000","0.000",2007-02-02
"2433","2/2/2007","16:32:00","0.338","0.144","242.210","1.600","0.000","1.000","0.000",2007-02-02
"2434","2/2/2007","16:33:00","0.338","0.146","242.440","1.600","0.000","1.000","0.000",2007-02-02
"2435","2/2/2007","16:34:00","0.336","0.144","241.880","1.600","0.000","2.000","0.000",2007-02-02
"2436","2/2/2007","16:35:00","0.336","0.142","241.630","1.400","0.000","1.000","0.000",2007-02-02
"2437","2/2/2007","16:36:00","0.336","0.144","241.710","1.400","0.000","1.000","0.000",2007-02-02
"2438","2/2/2007","16:37:00","0.336","0.144","241.800","1.400","0.000","1.000","0.000",2007-02-02
"2439","2/2/2007","16:38:00","0.336","0.146","242.540","1.600","0.000","1.000","0.000",2007-02-02
"2440","2/2/2007","16:39:00","0.336","0.146","242.610","1.600","0.000","2.000","0.000",2007-02-02
"2441","2/2/2007","16:40:00","0.320","0.118","241.920","1.400","0.000","1.000","0.000",2007-02-02
"2442","2/2/2007","16:41:00","0.262","0.000","241.570","1.200","0.000","0.000","0.000",2007-02-02
"2443","2/2/2007","16:42:00","0.262","0.000","240.940","1.200","0.000","0.000","0.000",2007-02-02
"2444","2/2/2007","16:43:00","0.262","0.000","241.530","1.200","0.000","0.000","0.000",2007-02-02
"2445","2/2/2007","16:44:00","0.262","0.000","241.000","1.200","0.000","0.000","0.000",2007-02-02
"2446","2/2/2007","16:45:00","0.340","0.106","241.950","1.600","0.000","0.000","0.000",2007-02-02
"2447","2/2/2007","16:46:00","0.338","0.126","241.690","1.400","0.000","0.000","0.000",2007-02-02
"2448","2/2/2007","16:47:00","0.342","0.128","242.180","1.400","0.000","0.000","0.000",2007-02-02
"2449","2/2/2007","16:48:00","0.340","0.124","241.600","1.400","0.000","0.000","0.000",2007-02-02
"2450","2/2/2007","16:49:00","0.340","0.126","241.830","1.400","0.000","0.000","0.000",2007-02-02
"2451","2/2/2007","16:50:00","0.412","0.202","242.000","2.000","0.000","0.000","0.000",2007-02-02
"2452","2/2/2007","16:51:00","0.448","0.264","242.180","2.200","0.000","0.000","0.000",2007-02-02
"2453","2/2/2007","16:52:00","0.442","0.262","241.950","2.000","0.000","0.000","0.000",2007-02-02
"2454","2/2/2007","16:53:00","0.438","0.258","241.300","2.000","0.000","0.000","0.000",2007-02-02
"2455","2/2/2007","16:54:00","0.436","0.256","241.180","2.000","0.000","0.000","0.000",2007-02-02
"2456","2/2/2007","16:55:00","0.434","0.258","241.490","2.000","0.000","0.000","0.000",2007-02-02
"2457","2/2/2007","16:56:00","0.390","0.194","241.390","1.800","0.000","0.000","0.000",2007-02-02
"2458","2/2/2007","16:57:00","0.364","0.154","241.720","1.600","0.000","0.000","0.000",2007-02-02
"2459","2/2/2007","16:58:00","0.360","0.154","241.470","1.600","0.000","0.000","0.000",2007-02-02
"2460","2/2/2007","16:59:00","0.362","0.156","242.160","1.600","0.000","0.000","0.000",2007-02-02
"2461","2/2/2007","17:00:00","0.362","0.158","242.500","1.600","0.000","0.000","0.000",2007-02-02
"2462","2/2/2007","17:01:00","0.362","0.158","242.660","1.600","0.000","0.000","0.000",2007-02-02
"2463","2/2/2007","17:02:00","0.360","0.156","242.210","1.600","0.000","0.000","0.000",2007-02-02
"2464","2/2/2007","17:03:00","0.358","0.156","241.980","1.600","0.000","0.000","0.000",2007-02-02
"2465","2/2/2007","17:04:00","0.358","0.154","241.890","1.600","0.000","0.000","0.000",2007-02-02
"2466","2/2/2007","17:05:00","0.356","0.152","241.150","1.600","0.000","0.000","0.000",2007-02-02
"2467","2/2/2007","17:06:00","0.270","0.000","241.330","1.200","0.000","0.000","0.000",2007-02-02
"2468","2/2/2007","17:07:00","0.264","0.000","241.470","1.200","0.000","0.000","0.000",2007-02-02
"2469","2/2/2007","17:08:00","0.262","0.000","241.350","1.200","0.000","0.000","0.000",2007-02-02
"2470","2/2/2007","17:09:00","0.264","0.000","241.480","1.200","0.000","0.000","0.000",2007-02-02
"2471","2/2/2007","17:10:00","0.262","0.000","241.410","1.200","0.000","0.000","0.000",2007-02-02
"2472","2/2/2007","17:11:00","0.262","0.000","241.240","1.200","0.000","0.000","0.000",2007-02-02
"2473","2/2/2007","17:12:00","0.262","0.000","241.190","1.200","0.000","0.000","0.000",2007-02-02
"2474","2/2/2007","17:13:00","0.264","0.000","241.220","1.200","0.000","0.000","0.000",2007-02-02
"2475","2/2/2007","17:14:00","0.262","0.000","241.240","1.200","0.000","0.000","0.000",2007-02-02
"2476","2/2/2007","17:15:00","0.370","0.000","241.500","1.600","0.000","0.000","0.000",2007-02-02
"2477","2/2/2007","17:16:00","0.264","0.000","241.230","1.200","0.000","0.000","0.000",2007-02-02
"2478","2/2/2007","17:17:00","0.264","0.000","240.910","1.200","0.000","0.000","0.000",2007-02-02
"2479","2/2/2007","17:18:00","0.266","0.000","241.560","1.200","0.000","0.000","0.000",2007-02-02
"2480","2/2/2007","17:19:00","0.266","0.000","241.640","1.200","0.000","0.000","0.000",2007-02-02
"2481","2/2/2007","17:20:00","0.264","0.000","241.320","1.200","0.000","0.000","0.000",2007-02-02
"2482","2/2/2007","17:21:00","0.526","0.000","240.710","2.200","0.000","0.000","0.000",2007-02-02
"2483","2/2/2007","17:22:00","0.552","0.000","240.370","2.200","0.000","0.000","0.000",2007-02-02
"2484","2/2/2007","17:23:00","0.554","0.000","240.620","2.200","0.000","0.000","0.000",2007-02-02
"2485","2/2/2007","17:24:00","0.576","0.000","240.430","2.400","0.000","0.000","0.000",2007-02-02
"2486","2/2/2007","17:25:00","0.656","0.000","240.770","2.600","0.000","0.000","0.000",2007-02-02
"2487","2/2/2007","17:26:00","0.554","0.000","240.590","2.200","0.000","0.000","0.000",2007-02-02
"2488","2/2/2007","17:27:00","0.552","0.000","240.470","2.200","0.000","0.000","0.000",2007-02-02
"2489","2/2/2007","17:28:00","0.552","0.000","240.650","2.200","0.000","0.000","0.000",2007-02-02
"2490","2/2/2007","17:29:00","0.634","0.102","240.070","2.800","0.000","0.000","0.000",2007-02-02
"2491","2/2/2007","17:30:00","0.622","0.110","239.690","2.600","0.000","0.000","0.000",2007-02-02
"2492","2/2/2007","17:31:00","0.708","0.200","240.520","3.000","0.000","0.000","0.000",2007-02-02
"2493","2/2/2007","17:32:00","0.736","0.248","240.670","3.200","0.000","0.000","0.000",2007-02-02
"2494","2/2/2007","17:33:00","0.732","0.248","240.490","3.200","0.000","0.000","0.000",2007-02-02
"2495","2/2/2007","17:34:00","0.724","0.242","239.640","3.200","0.000","0.000","0.000",2007-02-02
"2496","2/2/2007","17:35:00","0.718","0.238","238.840","3.200","0.000","0.000","0.000",2007-02-02
"2497","2/2/2007","17:36:00","0.716","0.240","239.020","3.200","0.000","0.000","0.000",2007-02-02
"2498","2/2/2007","17:37:00","0.714","0.240","239.180","3.000","0.000","0.000","0.000",2007-02-02
"2499","2/2/2007","17:38:00","0.716","0.242","239.310","3.200","0.000","0.000","0.000",2007-02-02
"2500","2/2/2007","17:39:00","0.718","0.242","239.240","3.200","0.000","0.000","0.000",2007-02-02
"2501","2/2/2007","17:40:00","0.648","0.142","238.880","2.800","0.000","0.000","0.000",2007-02-02
"2502","2/2/2007","17:41:00","0.646","0.138","239.000","2.800","0.000","0.000","0.000",2007-02-02
"2503","2/2/2007","17:42:00","0.646","0.140","239.200","2.800","0.000","0.000","0.000",2007-02-02
"2504","2/2/2007","17:43:00","0.646","0.142","239.650","2.800","0.000","0.000","0.000",2007-02-02
"2505","2/2/2007","17:44:00","0.644","0.140","239.310","2.800","0.000","0.000","0.000",2007-02-02
"2506","2/2/2007","17:45:00","0.644","0.140","239.180","2.800","0.000","0.000","0.000",2007-02-02
"2507","2/2/2007","17:46:00","0.620","0.108","238.720","2.600","0.000","0.000","0.000",2007-02-02
"2508","2/2/2007","17:47:00","0.552","0.000","239.090","2.200","0.000","0.000","0.000",2007-02-02
"2509","2/2/2007","17:48:00","0.550","0.000","238.730","2.200","0.000","0.000","0.000",2007-02-02
"2510","2/2/2007","17:49:00","0.552","0.000","239.550","2.200","0.000","0.000","0.000",2007-02-02
"2511","2/2/2007","17:50:00","0.552","0.000","239.270","2.200","0.000","0.000","0.000",2007-02-02
"2512","2/2/2007","17:51:00","0.552","0.000","239.570","2.200","0.000","0.000","0.000",2007-02-02
"2513","2/2/2007","17:52:00","0.552","0.000","239.440","2.200","0.000","0.000","0.000",2007-02-02
"2514","2/2/2007","17:53:00","0.552","0.000","239.750","2.200","0.000","0.000","0.000",2007-02-02
"2515","2/2/2007","17:54:00","0.556","0.000","239.230","2.200","0.000","0.000","0.000",2007-02-02
"2516","2/2/2007","17:55:00","0.766","0.000","239.010","3.200","0.000","0.000","0.000",2007-02-02
"2517","2/2/2007","17:56:00","0.720","0.000","238.930","3.000","0.000","0.000","0.000",2007-02-02
"2518","2/2/2007","17:57:00","0.666","0.000","238.780","2.800","0.000","0.000","0.000",2007-02-02
"2519","2/2/2007","17:58:00","0.716","0.000","239.370","3.000","0.000","0.000","0.000",2007-02-02
"2520","2/2/2007","17:59:00","0.732","0.000","242.490","3.000","0.000","0.000","0.000",2007-02-02
"2521","2/2/2007","18:00:00","0.698","0.000","242.340","2.800","0.000","0.000","0.000",2007-02-02
"2522","2/2/2007","18:01:00","1.002","0.000","242.340","4.600","0.000","0.000","3.000",2007-02-02
"2523","2/2/2007","18:02:00","1.792","0.000","241.600","7.400","0.000","0.000","19.000",2007-02-02
"2524","2/2/2007","18:03:00","1.768","0.000","241.140","7.200","0.000","0.000","18.000",2007-02-02
"2525","2/2/2007","18:04:00","1.738","0.000","240.260","7.200","0.000","0.000","18.000",2007-02-02
"2526","2/2/2007","18:05:00","1.728","0.000","239.990","7.200","0.000","0.000","18.000",2007-02-02
"2527","2/2/2007","18:06:00","1.720","0.000","239.670","7.200","0.000","0.000","18.000",2007-02-02
"2528","2/2/2007","18:07:00","1.720","0.000","239.820","7.000","0.000","0.000","18.000",2007-02-02
"2529","2/2/2007","18:08:00","1.862","0.000","240.000","7.800","0.000","0.000","17.000",2007-02-02
"2530","2/2/2007","18:09:00","2.326","0.000","239.780","9.600","0.000","0.000","18.000",2007-02-02
"2531","2/2/2007","18:10:00","2.376","0.000","239.440","10.000","0.000","0.000","18.000",2007-02-02
"2532","2/2/2007","18:11:00","2.458","0.000","238.810","10.400","0.000","0.000","17.000",2007-02-02
"2533","2/2/2007","18:12:00","2.738","0.094","239.050","11.400","0.000","0.000","18.000",2007-02-02
"2534","2/2/2007","18:13:00","3.148","0.160","238.680","13.200","0.000","0.000","17.000",2007-02-02
"2535","2/2/2007","18:14:00","3.282","0.198","238.930","13.800","0.000","0.000","18.000",2007-02-02
"2536","2/2/2007","18:15:00","2.884","0.200","238.750","12.000","0.000","0.000","17.000",2007-02-02
"2537","2/2/2007","18:16:00","2.664","0.208","239.600","11.200","0.000","0.000","18.000",2007-02-02
"2538","2/2/2007","18:17:00","2.594","0.208","239.460","10.800","0.000","0.000","17.000",2007-02-02
"2539","2/2/2007","18:18:00","2.466","0.224","239.630","10.400","0.000","0.000","18.000",2007-02-02
"2540","2/2/2007","18:19:00","2.438","0.224","239.040","10.200","0.000","0.000","18.000",2007-02-02
"2541","2/2/2007","18:20:00","2.600","0.226","238.640","11.000","0.000","0.000","17.000",2007-02-02
"2542","2/2/2007","18:21:00","2.078","0.228","239.450","8.800","0.000","0.000","18.000",2007-02-02
"2543","2/2/2007","18:22:00","2.072","0.226","239.240","8.800","0.000","0.000","17.000",2007-02-02
"2544","2/2/2007","18:23:00","2.074","0.228","239.460","8.800","0.000","0.000","18.000",2007-02-02
"2545","2/2/2007","18:24:00","2.064","0.214","239.140","8.600","0.000","0.000","17.000",2007-02-02
"2546","2/2/2007","18:25:00","2.006","0.126","239.480","8.400","0.000","0.000","18.000",2007-02-02
"2547","2/2/2007","18:26:00","2.004","0.124","239.020","8.400","0.000","0.000","17.000",2007-02-02
"2548","2/2/2007","18:27:00","1.970","0.080","238.680","8.200","0.000","0.000","18.000",2007-02-02
"2549","2/2/2007","18:28:00","1.898","0.000","238.580","8.000","0.000","0.000","17.000",2007-02-02
"2550","2/2/2007","18:29:00","1.912","0.000","239.350","8.000","0.000","0.000","18.000",2007-02-02
"2551","2/2/2007","18:30:00","1.912","0.000","239.570","8.000","0.000","0.000","17.000",2007-02-02
"2552","2/2/2007","18:31:00","1.920","0.000","240.060","8.000","0.000","0.000","18.000",2007-02-02
"2553","2/2/2007","18:32:00","1.906","0.000","239.260","8.000","0.000","0.000","18.000",2007-02-02
"2554","2/2/2007","18:33:00","1.896","0.000","238.670","8.000","0.000","0.000","17.000",2007-02-02
"2555","2/2/2007","18:34:00","1.666","0.000","239.170","7.000","0.000","0.000","18.000",2007-02-02
"2556","2/2/2007","18:35:00","1.638","0.000","238.780","6.800","0.000","0.000","17.000",2007-02-02
"2557","2/2/2007","18:36:00","1.642","0.000","238.900","6.800","0.000","0.000","18.000",2007-02-02
"2558","2/2/2007","18:37:00","1.722","0.188","238.710","7.200","0.000","0.000","17.000",2007-02-02
"2559","2/2/2007","18:38:00","1.892","0.000","238.630","7.800","0.000","0.000","17.000",2007-02-02
"2560","2/2/2007","18:39:00","1.966","0.000","238.640","8.200","0.000","0.000","18.000",2007-02-02
"2561","2/2/2007","18:40:00","2.306","0.104","238.340","9.800","0.000","0.000","17.000",2007-02-02
"2562","2/2/2007","18:41:00","2.140","0.000","238.980","8.800","0.000","0.000","18.000",2007-02-02
"2563","2/2/2007","18:42:00","2.572","0.112","238.280","10.800","0.000","0.000","17.000",2007-02-02
"2564","2/2/2007","18:43:00","2.442","0.000","238.750","10.200","0.000","0.000","18.000",2007-02-02
"2565","2/2/2007","18:44:00","2.558","0.000","238.010","10.600","0.000","0.000","17.000",2007-02-02
"2566","2/2/2007","18:45:00","2.892","0.094","237.610","12.200","0.000","0.000","17.000",2007-02-02
"2567","2/2/2007","18:46:00","2.928","0.094","237.510","12.200","0.000","1.000","18.000",2007-02-02
"2568","2/2/2007","18:47:00","2.936","0.096","237.960","12.200","0.000","2.000","17.000",2007-02-02
"2569","2/2/2007","18:48:00","2.942","0.096","238.280","12.200","0.000","1.000","17.000",2007-02-02
"2570","2/2/2007","18:49:00","2.928","0.094","237.500","12.200","0.000","1.000","18.000",2007-02-02
"2571","2/2/2007","18:50:00","2.902","0.090","236.430","12.200","0.000","2.000","17.000",2007-02-02
"2572","2/2/2007","18:51:00","2.900","0.090","236.330","12.200","0.000","1.000","17.000",2007-02-02
"2573","2/2/2007","18:52:00","2.958","0.136","236.840","12.400","0.000","1.000","17.000",2007-02-02
"2574","2/2/2007","18:53:00","2.976","0.222","237.170","12.600","0.000","2.000","17.000",2007-02-02
"2575","2/2/2007","18:54:00","2.762","0.224","237.180","11.600","0.000","1.000","18.000",2007-02-02
"2576","2/2/2007","18:55:00","3.112","0.230","236.960","13.000","0.000","2.000","17.000",2007-02-02
"2577","2/2/2007","18:56:00","2.910","0.216","236.120","12.400","0.000","1.000","17.000",2007-02-02
"2578","2/2/2007","18:57:00","2.566","0.222","236.820","10.800","0.000","1.000","17.000",2007-02-02
"2579","2/2/2007","18:58:00","2.738","0.270","236.910","11.600","0.000","2.000","17.000",2007-02-02
"2580","2/2/2007","18:59:00","2.638","0.324","236.900","11.200","0.000","1.000","18.000",2007-02-02
"2581","2/2/2007","19:00:00","2.646","0.328","237.430","11.200","0.000","1.000","17.000",2007-02-02
"2582","2/2/2007","19:01:00","2.664","0.322","236.670","11.200","0.000","1.000","17.000",2007-02-02
"2583","2/2/2007","19:02:00","2.600","0.310","234.920","11.000","0.000","2.000","17.000",2007-02-02
"2584","2/2/2007","19:03:00","2.590","0.310","234.660","11.000","0.000","1.000","17.000",2007-02-02
"2585","2/2/2007","19:04:00","2.588","0.310","234.730","11.000","0.000","1.000","17.000",2007-02-02
"2586","2/2/2007","19:05:00","2.598","0.314","235.420","11.000","0.000","1.000","17.000",2007-02-02
"2587","2/2/2007","19:06:00","2.584","0.310","234.670","11.000","0.000","2.000","17.000",2007-02-02
"2588","2/2/2007","19:07:00","2.794","0.310","235.170","11.800","0.000","1.000","17.000",2007-02-02
"2589","2/2/2007","19:08:00","2.836","0.216","235.340","12.000","0.000","1.000","17.000",2007-02-02
"2590","2/2/2007","19:09:00","2.508","0.188","235.690","10.600","0.000","1.000","17.000",2007-02-02
"2591","2/2/2007","19:10:00","2.486","0.150","236.180","10.400","0.000","1.000","17.000",2007-02-02
"2592","2/2/2007","19:11:00","2.422","0.092","236.220","10.200","0.000","2.000","17.000",2007-02-02
"2593","2/2/2007","19:12:00","2.130","0.092","236.390","9.000","0.000","1.000","17.000",2007-02-02
"2594","2/2/2007","19:13:00","1.764","0.088","236.730","7.400","0.000","1.000","17.000",2007-02-02
"2595","2/2/2007","19:14:00","1.652","0.094","237.630","6.800","0.000","1.000","17.000",2007-02-02
"2596","2/2/2007","19:15:00","1.556","0.000","237.700","6.400","0.000","1.000","18.000",2007-02-02
"2597","2/2/2007","19:16:00","1.578","0.000","237.130","6.600","0.000","0.000","17.000",2007-02-02
"2598","2/2/2007","19:17:00","1.888","0.000","237.900","8.000","0.000","0.000","17.000",2007-02-02
"2599","2/2/2007","19:18:00","1.714","0.000","238.410","7.200","0.000","0.000","18.000",2007-02-02
"2600","2/2/2007","19:19:00","1.724","0.000","239.130","7.200","0.000","0.000","17.000",2007-02-02
"2601","2/2/2007","19:20:00","1.728","0.000","239.510","7.200","0.000","0.000","18.000",2007-02-02
"2602","2/2/2007","19:21:00","1.822","0.000","239.840","7.600","0.000","0.000","17.000",2007-02-02
"2603","2/2/2007","19:22:00","1.898","0.000","239.350","7.800","0.000","0.000","18.000",2007-02-02
"2604","2/2/2007","19:23:00","1.966","0.000","239.280","8.200","0.000","0.000","18.000",2007-02-02
"2605","2/2/2007","19:24:00","2.040","0.000","238.730","8.400","0.000","0.000","17.000",2007-02-02
"2606","2/2/2007","19:25:00","2.032","0.000","238.130","8.400","0.000","0.000","17.000",2007-02-02
"2607","2/2/2007","19:26:00","2.030","0.000","238.070","8.400","0.000","0.000","18.000",2007-02-02
"2608","2/2/2007","19:27:00","2.022","0.000","237.500","8.400","0.000","0.000","17.000",2007-02-02
"2609","2/2/2007","19:28:00","1.888","0.000","237.770","8.000","0.000","0.000","17.000",2007-02-02
"2610","2/2/2007","19:29:00","1.754","0.000","237.530","7.400","0.000","0.000","18.000",2007-02-02
"2611","2/2/2007","19:30:00","1.694","0.000","236.940","7.000","0.000","0.000","17.000",2007-02-02
"2612","2/2/2007","19:31:00","1.688","0.000","236.490","7.000","0.000","0.000","17.000",2007-02-02
"2613","2/2/2007","19:32:00","1.764","0.000","235.900","7.400","0.000","0.000","17.000",2007-02-02
"2614","2/2/2007","19:33:00","1.968","0.086","235.630","8.400","0.000","0.000","17.000",2007-02-02
"2615","2/2/2007","19:34:00","2.154","0.104","236.380","9.200","0.000","0.000","17.000",2007-02-02
"2616","2/2/2007","19:35:00","2.292","0.102","235.720","9.600","0.000","0.000","17.000",2007-02-02
"2617","2/2/2007","19:36:00","2.286","0.100","235.510","9.600","0.000","0.000","17.000",2007-02-02
"2618","2/2/2007","19:37:00","2.270","0.096","234.790","9.600","0.000","0.000","17.000",2007-02-02
"2619","2/2/2007","19:38:00","2.272","0.098","235.070","9.600","0.000","0.000","17.000",2007-02-02
"2620","2/2/2007","19:39:00","2.290","0.102","236.270","9.600","0.000","0.000","17.000",2007-02-02
"2621","2/2/2007","19:40:00","2.276","0.100","235.680","9.600","0.000","0.000","17.000",2007-02-02
"2622","2/2/2007","19:41:00","2.274","0.100","235.670","9.600","0.000","0.000","17.000",2007-02-02
"2623","2/2/2007","19:42:00","2.276","0.100","235.940","9.600","0.000","0.000","17.000",2007-02-02
"2624","2/2/2007","19:43:00","2.280","0.102","236.250","9.600","0.000","0.000","17.000",2007-02-02
"2625","2/2/2007","19:44:00","2.436","0.152","236.580","10.200","0.000","0.000","18.000",2007-02-02
"2626","2/2/2007","19:45:00","2.530","0.204","237.200","10.600","0.000","0.000","17.000",2007-02-02
"2627","2/2/2007","19:46:00","2.590","0.200","236.240","11.000","0.000","0.000","17.000",2007-02-02
"2628","2/2/2007","19:47:00","2.576","0.196","235.680","10.800","0.000","0.000","17.000",2007-02-02
"2629","2/2/2007","19:48:00","2.548","0.148","235.810","10.800","0.000","0.000","17.000",2007-02-02
"2630","2/2/2007","19:49:00","2.550","0.072","236.310","10.800","0.000","0.000","17.000",2007-02-02
"2631","2/2/2007","19:50:00","2.520","0.068","235.270","10.600","0.000","0.000","17.000",2007-02-02
"2632","2/2/2007","19:51:00","1.878","0.072","236.700","8.000","0.000","0.000","17.000",2007-02-02
"2633","2/2/2007","19:52:00","1.784","0.076","237.410","7.400","0.000","0.000","18.000",2007-02-02
"2634","2/2/2007","19:53:00","1.664","0.076","237.550","7.000","0.000","0.000","17.000",2007-02-02
"2635","2/2/2007","19:54:00","1.656","0.076","237.150","7.000","0.000","0.000","17.000",2007-02-02
"2636","2/2/2007","19:55:00","1.626","0.000","236.770","6.800","0.000","0.000","17.000",2007-02-02
"2637","2/2/2007","19:56:00","1.588","0.000","237.080","6.600","0.000","0.000","18.000",2007-02-02
"2638","2/2/2007","19:57:00","1.596","0.000","237.810","6.600","0.000","0.000","17.000",2007-02-02
"2639","2/2/2007","19:58:00","1.598","0.000","237.950","6.600","0.000","0.000","17.000",2007-02-02
"2640","2/2/2007","19:59:00","1.588","0.000","237.090","6.600","0.000","0.000","17.000",2007-02-02
"2641","2/2/2007","20:00:00","2.056","0.000","235.870","8.600","0.000","0.000","18.000",2007-02-02
"2642","2/2/2007","20:01:00","2.052","0.000","235.710","8.600","0.000","0.000","17.000",2007-02-02
"2643","2/2/2007","20:02:00","2.062","0.000","236.340","8.600","0.000","0.000","17.000",2007-02-02
"2644","2/2/2007","20:03:00","2.066","0.000","236.100","8.600","0.000","0.000","17.000",2007-02-02
"2645","2/2/2007","20:04:00","2.080","0.000","237.100","8.600","0.000","0.000","17.000",2007-02-02
"2646","2/2/2007","20:05:00","1.284","0.000","238.480","5.600","0.000","0.000","5.000",2007-02-02
"2647","2/2/2007","20:06:00","1.058","0.000","239.880","4.400","0.000","0.000","0.000",2007-02-02
"2648","2/2/2007","20:07:00","1.052","0.000","239.820","4.400","0.000","0.000","0.000",2007-02-02
"2649","2/2/2007","20:08:00","1.050","0.000","239.410","4.400","0.000","0.000","0.000",2007-02-02
"2650","2/2/2007","20:09:00","1.044","0.000","238.610","4.400","0.000","0.000","0.000",2007-02-02
"2651","2/2/2007","20:10:00","1.052","0.000","238.780","4.400","0.000","0.000","0.000",2007-02-02
"2652","2/2/2007","20:11:00","1.052","0.000","238.720","4.400","0.000","0.000","0.000",2007-02-02
"2653","2/2/2007","20:12:00","1.048","0.000","238.380","4.400","0.000","0.000","0.000",2007-02-02
"2654","2/2/2007","20:13:00","1.094","0.000","237.680","4.600","0.000","0.000","0.000",2007-02-02
"2655","2/2/2007","20:14:00","1.302","0.120","237.660","5.400","0.000","0.000","0.000",2007-02-02
"2656","2/2/2007","20:15:00","0.844","0.116","238.240","3.600","0.000","0.000","0.000",2007-02-02
"2657","2/2/2007","20:16:00","0.822","0.110","237.410","3.400","0.000","0.000","0.000",2007-02-02
"2658","2/2/2007","20:17:00","0.818","0.110","237.190","3.400","0.000","0.000","0.000",2007-02-02
"2659","2/2/2007","20:18:00","0.822","0.114","238.330","3.400","0.000","0.000","0.000",2007-02-02
"2660","2/2/2007","20:19:00","0.828","0.118","239.550","3.400","0.000","0.000","0.000",2007-02-02
"2661","2/2/2007","20:20:00","1.026","0.112","238.610","4.400","0.000","0.000","0.000",2007-02-02
"2662","2/2/2007","20:21:00","1.332","0.116","238.340","5.600","0.000","0.000","0.000",2007-02-02
"2663","2/2/2007","20:22:00","1.370","0.116","238.330","5.800","0.000","0.000","0.000",2007-02-02
"2664","2/2/2007","20:23:00","1.326","0.118","238.550","5.600","0.000","0.000","0.000",2007-02-02
"2665","2/2/2007","20:24:00","1.330","0.118","238.820","5.600","0.000","0.000","0.000",2007-02-02
